# Zeldovich correlation function.
# Using f=0.9799 and P(k) from pklin_z300.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
     20.50   3.9107374   3.8930684   7.7649151  -0.0293913   3.8621712  -0.0508768   0.0186988   0.0074107  -0.0156294   0.0027745   0.0147302   0.0931556   0.0498303   7.1495958  10.2353407  -0.0502730   3.8257423  -0.0647272   0.0191651   0.0129985  -0.0156113   0.0037405   0.0187051   0.0932623   0.0499427  -9.3712036  -6.6595272  -0.1060004  -0.0598260  -0.1356767   0.0024260   0.0654354  -0.0005104   0.0916124   0.0309030   0.0037729   0.0020484   1.0242045   0.2328890   0.0633774   0.0895752  -0.0079878   0.0004185  -0.0236030  -0.0001302  -0.0243471   0.0017710   0.0009175   0.0005119
     21.00   3.8936723   3.8776394   7.7343848  -0.0286282   3.8470106  -0.0505093   0.0176708   0.0072827  -0.0153453   0.0031401   0.0147750   0.0912430   0.0488975   7.1245827  10.1992659  -0.0490854   3.8119167  -0.0644316   0.0181183   0.0127972  -0.0153356   0.0044338   0.0188121   0.0913757   0.0490150  -9.5059782  -6.7435464  -0.1004814  -0.0520259  -0.1313514   0.0022902   0.0631541  -0.0005178   0.0899372   0.0299302   0.0037313   0.0020023   1.0381944   0.2246936   0.0623770   0.0881548  -0.0077836   0.0003925  -0.0227954  -0.0001284  -0.0238127   0.0017465   0.0008899   0.0004937
     21.50   3.8751627   3.8606826   7.7008298  -0.0278554   3.8303709  -0.0500666   0.0167046   0.0071598  -0.0150620   0.0034763   0.0147866   0.0893594   0.0479864   7.0966268  10.1590580  -0.0478675   3.7966101  -0.0640260   0.0171338   0.0125967  -0.0150599   0.0050760   0.0188737   0.0895158   0.0481083  -9.6370606  -6.8255662  -0.0951851  -0.0446352  -0.1271546   0.0021621   0.0609788  -0.0005229   0.0882804   0.0289761   0.0036858   0.0019570   1.0520432   0.2166140   0.0613847   0.0867386  -0.0075786   0.0003680  -0.0220327  -0.0001263  -0.0232985   0.0017197   0.0008627   0.0004761
     22.00   3.8553375   3.8423067   7.6644612  -0.0270769   3.8123527  -0.0495585   0.0157962   0.0070414  -0.0147802   0.0037849   0.0147680   0.0875057   0.0470962   7.0659266  10.1149917  -0.0466272   3.7799185  -0.0635234   0.0162074   0.0123970  -0.0147850   0.0056700   0.0188939   0.0876837   0.0472221  -9.7645138  -6.9056049  -0.0901047  -0.0376367  -0.1230843   0.0020412   0.0589028  -0.0005259   0.0866428   0.0280412   0.0036368   0.0019123   1.0657582   0.2086598   0.0604011   0.0853282  -0.0073736   0.0003451  -0.0213118  -0.0001240  -0.0228035   0.0016910   0.0008362   0.0004592
     22.50   3.8342614   3.8226156   7.6254759  -0.0262964   3.7930507  -0.0489939   0.0149417   0.0069247  -0.0145004   0.0040675   0.0147222   0.0856828   0.0462265   7.0326696  10.0673254  -0.0453713   3.7619327  -0.0629360   0.0153355   0.0121975  -0.0145115   0.0062184   0.0188764   0.0858803   0.0463558  -9.8884020  -6.9836812  -0.0852334  -0.0310138  -0.1191379   0.0019273   0.0569219  -0.0005272   0.0850250   0.0271259   0.0035850   0.0018684   1.0793466   0.2008382   0.0594264   0.0839246  -0.0071692   0.0003237  -0.0206315  -0.0001215  -0.0223263   0.0016607   0.0008102   0.0004429
     23.00   3.8120147   3.8017084   7.5840585  -0.0255172   3.7725538  -0.0483804   0.0141376   0.0068041  -0.0142233   0.0043257   0.0146519   0.0838914   0.0453766   6.9970324  10.0163025  -0.0441061   3.7427384  -0.0622743   0.0145146   0.0119972  -0.0142400   0.0067239   0.0188248   0.0841065   0.0455090 -10.0087894  -7.0598134  -0.0805641  -0.0247499  -0.1153129   0.0018198   0.0550327  -0.0005269   0.0834277   0.0262304   0.0035306   0.0018254   1.0928146   0.1931548   0.0584608   0.0825290  -0.0069661   0.0003036  -0.0199910  -0.0001189  -0.0218661   0.0016290   0.0007849   0.0004273
     23.50   3.7886807   3.7796753   7.5403799  -0.0247420   3.7509461  -0.0477253   0.0133808   0.0066773  -0.0139494   0.0045611   0.0145595   0.0821320   0.0445461   6.9591808   9.9621522  -0.0428367   3.7224166  -0.0615482   0.0137413   0.0117957  -0.0139711   0.0071888   0.0187423   0.0823629   0.0446810 -10.1257394  -7.1340199  -0.0760900  -0.0188294  -0.1116066   0.0017185   0.0532310  -0.0005251   0.0818515   0.0253548   0.0034742   0.0017831   1.1061661   0.1856133   0.0575047   0.0811424  -0.0067648   0.0002848  -0.0193881  -0.0001162  -0.0214217   0.0015961   0.0007601   0.0004123
     24.00   3.7643584   3.7565976   7.4946011  -0.0239730   3.7283066  -0.0470347   0.0126680   0.0065453  -0.0136790   0.0047751   0.0144474   0.0804048   0.0437344   6.9192700   9.9050905  -0.0415679   3.7010441  -0.0607664   0.0130128   0.0115936  -0.0137052   0.0076155   0.0186320   0.0806498   0.0438715 -10.2393134  -7.2063200  -0.0718046  -0.0132369  -0.1080163   0.0016231   0.0515109  -0.0005219   0.0802970   0.0244993   0.0034160   0.0017416   1.1194027   0.1782167   0.0565584   0.0797659  -0.0065658   0.0002671  -0.0188187  -0.0001135  -0.0209923   0.0015623   0.0007360   0.0003978
     24.50   3.7391045   3.7325485   7.4468749  -0.0232116   3.7047105  -0.0463142   0.0119965   0.0064137  -0.0134126   0.0049691   0.0143179   0.0787102   0.0429409   6.8774452   9.8453220  -0.0403035   3.6786934  -0.0599366   0.0123261   0.0113925  -0.0134425   0.0080063   0.0184966   0.0789678   0.0430800 -10.3495710  -7.2767343  -0.0677014  -0.0079582  -0.1045392   0.0015331   0.0498645  -0.0005176   0.0787644   0.0236637   0.0033564   0.0017010   1.1325243   0.1709682   0.0556224   0.0784005  -0.0063694   0.0002506  -0.0182770  -0.0001108  -0.0205770   0.0015279   0.0007126   0.0003839
     25.00   3.7129990   3.7075962   7.3973472  -0.0224590   3.6802285  -0.0455689   0.0113637   0.0062902  -0.0131504   0.0051444   0.0141728   0.0770482   0.0421653   6.8338430   9.7830402  -0.0390469   3.6554334  -0.0590661   0.0116786   0.0111944  -0.0131835   0.0083633   0.0183388   0.0773168   0.0423059 -10.4565718  -7.3452857  -0.0637743  -0.0029793  -0.1011725   0.0014482   0.0482841  -0.0005121   0.0772543   0.0228481   0.0032957   0.0016613   1.1455314   0.1638713   0.0546970   0.0770473  -0.0061761   0.0002352  -0.0177572  -0.0001082  -0.0201751   0.0014930   0.0006897   0.0003705
     25.50   3.6861215   3.6818083   7.3461588  -0.0217163   3.6549277  -0.0448032   0.0107672   0.0061787  -0.0128925   0.0053022   0.0140139   0.0754187   0.0414069   6.7885926   9.7184288  -0.0378011   3.6313290  -0.0581611   0.0110679   0.0110002  -0.0129283   0.0086884   0.0181608   0.0756971   0.0415487 -10.5603767  -7.4119987  -0.0600169   0.0017131  -0.0979134   0.0013683   0.0467642  -0.0005057   0.0757668   0.0220525   0.0032341   0.0016224   1.1584260   0.1569300   0.0537825   0.0757072  -0.0059860   0.0002207  -0.0172564  -0.0001056  -0.0197858   0.0014577   0.0006675   0.0003577
     26.00   3.6585577   3.6552523   7.2934419  -0.0209846   3.6288709  -0.0440211   0.0102046   0.0060774  -0.0126392   0.0054437   0.0138426   0.0738217   0.0406653   6.7418166   9.6516613  -0.0365688   3.6064419  -0.0572274   0.0104917   0.0108097  -0.0126771   0.0089837   0.0179647   0.0741086   0.0408082 -10.6610488  -7.4768986  -0.0564231   0.0061320  -0.0947591   0.0012929   0.0453031  -0.0004985   0.0743023   0.0212767   0.0031720   0.0015843   1.1712129   0.1501473   0.0528789   0.0743807  -0.0057994   0.0002071  -0.0167752  -0.0001031  -0.0194084   0.0014220   0.0006458   0.0003453
     26.50   3.6303378   3.6279954   7.2393212  -0.0202654   3.6021170  -0.0432261   0.0096738   0.0059788  -0.0123905   0.0055698   0.0136603   0.0722570   0.0399401   6.6936316   9.5829015  -0.0353523   3.5808301  -0.0562702   0.0099480   0.0106208  -0.0124300   0.0092508   0.0177527   0.0725513   0.0400837 -10.7586524  -7.5400099  -0.0529863   0.0102900  -0.0917067   0.0012219   0.0439026  -0.0004906   0.0728610   0.0205208   0.0031095   0.0015471   1.1838986   0.1435244   0.0519861   0.0730682  -0.0056165   0.0001944  -0.0163173  -0.0001006  -0.0190423   0.0013862   0.0006248   0.0003334
     27.00   3.6015103   3.6001030   7.1839099  -0.0195600   3.5747216  -0.0424215   0.0091729   0.0058717  -0.0121462   0.0056817   0.0134683   0.0707244   0.0392307   6.6441471   9.5123033  -0.0341536   3.5545486  -0.0552942   0.0094346   0.0104312  -0.0121870   0.0094916   0.0175263   0.0710251   0.0393750 -10.8532504  -7.6013557  -0.0497003   0.0141991  -0.0887534   0.0011549   0.0425658  -0.0004823   0.0714430   0.0197846   0.0030469   0.0015108   1.1964885   0.1370598   0.0511039   0.0717701  -0.0054375   0.0001825  -0.0158875  -0.0000981  -0.0186870   0.0013502   0.0006044   0.0003219
     27.50   3.5721251   3.5716320   7.1273120  -0.0188695   3.5467374  -0.0416102   0.0087001   0.0057476  -0.0119064   0.0057801   0.0132678   0.0692236   0.0385369   6.5934652   9.4400113  -0.0329746   3.5276493  -0.0543034   0.0089498   0.0102393  -0.0119482   0.0097075   0.0172874   0.0695298   0.0386816 -10.9449011  -7.6609577  -0.0465591   0.0178709  -0.0858963   0.0010918   0.0412936  -0.0004735   0.0700484   0.0190678   0.0029842   0.0014753   1.2089846   0.1307500   0.0502321   0.0704869  -0.0052624   0.0001714  -0.0154884  -0.0000957  -0.0183419   0.0013142   0.0005846   0.0003109
     28.00   3.5422466   3.5426274   7.0696235  -0.0181945   3.5182142  -0.0407948   0.0082535   0.0056059  -0.0116709   0.0058661   0.0130602   0.0677545   0.0378583   6.5416794   9.3661621  -0.0318167   3.5001817  -0.0533018   0.0084918   0.0100458  -0.0117135   0.0099002   0.0170376   0.0680651   0.0380030 -11.0336566  -7.7188375  -0.0435572   0.0213160  -0.0831326   0.0010322   0.0400826  -0.0004647   0.0686774   0.0183702   0.0029217   0.0014406   1.2213828   0.1245904   0.0493709   0.0692190  -0.0050915   0.0001609  -0.0151178  -0.0000932  -0.0180066   0.0012785   0.0005654   0.0003003
     28.50   3.5119141   3.5131207   7.0109357  -0.0175351   3.4891997  -0.0399777   0.0078317   0.0054549  -0.0114396   0.0059403   0.0128466   0.0663166   0.0371943   6.4888760   9.2908849  -0.0306808   3.4721923  -0.0522928   0.0080590   0.0098541  -0.0114828   0.0100711   0.0167782   0.0666308   0.0373390 -11.1195625  -7.7750185  -0.0406894   0.0245447  -0.0804594   0.0009761   0.0389236  -0.0004558   0.0673298   0.0176914   0.0028595   0.0014068   1.2336733   0.1185775   0.0485207   0.0679674  -0.0049248   0.0001512  -0.0147689  -0.0000907  -0.0176804   0.0012431   0.0005468   0.0002901
     29.00   3.4811724   3.4831346   6.9513396  -0.0168906   3.4597389  -0.0391610   0.0074331   0.0053105  -0.0112124   0.0060037   0.0126280   0.0649094   0.0365446   6.4351356   9.2143034  -0.0295677   3.4437254  -0.0512793   0.0076499   0.0096692  -0.0112562   0.0102215   0.0165106   0.0652265   0.0366892 -11.2026609  -7.8295273  -0.0379511   0.0275663  -0.0778739   0.0009232   0.0378038  -0.0004470   0.0660058   0.0170311   0.0027977   0.0013737   1.2458435   0.1127102   0.0476821   0.0667328  -0.0047623   0.0001420  -0.0144319  -0.0000880  -0.0173630   0.0012083   0.0005287   0.0002803
     29.50   3.4500714   3.4526913   6.8909260  -0.0162605   3.4298743  -0.0383466   0.0070564   0.0051900  -0.0109891   0.0060570   0.0124054   0.0635325   0.0359088   6.3805357   9.1365360  -0.0284780   3.4148225  -0.0502642   0.0072631   0.0094962  -0.0110336   0.0103527   0.0162359   0.0638519   0.0360531 -11.2829958  -7.8823946  -0.0353376   0.0303902  -0.0753734   0.0008732   0.0367107  -0.0004385   0.0647053   0.0163891   0.0027364   0.0013415   1.2578819   0.1069905   0.0468555   0.0655159  -0.0046042   0.0001334  -0.0140972  -0.0000853  -0.0170540   0.0011740   0.0005111   0.0002709
     30.00   3.4186699   3.4218212   6.8297863  -0.0156443   3.3996452  -0.0375362   0.0067002   0.0051049  -0.0107696   0.0061009   0.0121793   0.0621854   0.0352866   6.3251537   9.0576957  -0.0274122   3.3855228  -0.0492500   0.0068973   0.0093381  -0.0108149   0.0104660   0.0159553   0.0625066   0.0354305 -11.3606181  -7.9336542  -0.0328444   0.0330256  -0.0729553   0.0008261   0.0356354  -0.0004303   0.0634280   0.0157651   0.0026759   0.0013101   1.2697828   0.1014223   0.0460414   0.0643173  -0.0044503   0.0001254  -0.0137591  -0.0000824  -0.0167529   0.0011403   0.0004941   0.0002617
     30.50   3.3870011   3.3905687   6.7680090  -0.0150424   3.3690882  -0.0367313   0.0063632   0.0050568  -0.0105539   0.0061359   0.0119501   0.0608678   0.0346775   6.2690690   8.9778894  -0.0263710   3.3558628  -0.0482388   0.0065512   0.0091945  -0.0106001   0.0105625   0.0156697   0.0611902   0.0348209 -11.4355889  -7.9833408  -0.0304666   0.0354818  -0.0706168   0.0007816   0.0345764  -0.0004223   0.0621741   0.0151591   0.0026160   0.0012794   1.2815482   0.0960103   0.0452397   0.0631368  -0.0043009   0.0001179  -0.0134178  -0.0000795  -0.0164593   0.0011069   0.0004774   0.0002529
     31.00   3.3550818   3.3589929   6.7056754  -0.0144553   3.3382366  -0.0359333   0.0060445   0.0050353  -0.0103421   0.0061628   0.0117183   0.0595790   0.0340813   6.2123626   8.8972167  -0.0253550   3.3258768  -0.0472326   0.0062237   0.0090611  -0.0103893   0.0106433   0.0153798   0.0599023   0.0342242 -11.5079801  -8.0314873  -0.0281990   0.0377686  -0.0683554   0.0007397   0.0335397  -0.0004146   0.0609432   0.0145709   0.0025570   0.0012495   1.2931883   0.0907573   0.0444500   0.0619740  -0.0041557   0.0001108  -0.0130790  -0.0000766  -0.0161731   0.0010738   0.0004613   0.0002444
     31.50   3.3229360   3.3271639   6.6428563  -0.0138844   3.3071210  -0.0351432   0.0057429   0.0050211  -0.0101342   0.0061820   0.0114841   0.0583189   0.0334976   6.1551161   8.8157689  -0.0243651   3.2955968  -0.0462331   0.0059137   0.0089305  -0.0101825   0.0107094   0.0150865   0.0586424   0.0336399 -11.5778704  -8.0781219  -0.0260363   0.0398954  -0.0661686   0.0007001   0.0325364  -0.0004071   0.0597354   0.0140003   0.0024987   0.0012204   1.3047182   0.0856628   0.0436718   0.0608284  -0.0040149   0.0001042  -0.0127523  -0.0000737  -0.0158938   0.0010409   0.0004457   0.0002362
     32.00   3.2905935   3.2951534   6.5796096  -0.0133309   3.2757701  -0.0343621   0.0054573   0.0049925  -0.0099303   0.0061940   0.0112481   0.0570869   0.0329263   6.0974079   8.7336287  -0.0234018   3.2650530  -0.0452419   0.0056202   0.0087949  -0.0099797   0.0107617   0.0147906   0.0574103   0.0330678 -11.6453398  -8.1232672  -0.0239734   0.0418716  -0.0640540   0.0006627   0.0315793  -0.0003997   0.0585504   0.0134470   0.0024410   0.0011919   1.3161531   0.0807221   0.0429046   0.0596990  -0.0038783   0.0000980  -0.0124471  -0.0000709  -0.0156211   0.0010083   0.0004306   0.0002283
     32.50   3.2580813   3.2630272   6.5159811  -0.0127958   3.2442106  -0.0335909   0.0051870   0.0049307  -0.0097307   0.0061995   0.0110110   0.0558828   0.0323670   6.0393094   8.6508705  -0.0224657   3.2342739  -0.0442602   0.0053422   0.0086475  -0.0097810   0.0108011   0.0144929   0.0562054   0.0325077 -11.7104617  -8.1669407  -0.0220054   0.0437061  -0.0620092   0.0006275   0.0306781  -0.0003921   0.0573880   0.0129105   0.0023841   0.0011640   1.3275038   0.0759270   0.0421479   0.0585855  -0.0037459   0.0000922  -0.0121696  -0.0000683  -0.0153549   0.0009761   0.0004162   0.0002207
     33.00   3.2254137   3.2308301   6.4520072  -0.0122795   3.2124687  -0.0328302   0.0049309   0.0048277  -0.0095354   0.0061988   0.0107736   0.0547060   0.0318196   5.9808819   8.5675619  -0.0215570   3.2032866  -0.0432892   0.0050788   0.0084851  -0.0095864   0.0108286   0.0141943   0.0550273   0.0319592 -11.7732979  -8.2091560  -0.0201280   0.0454070  -0.0600320   0.0005942   0.0298357  -0.0003845   0.0562481   0.0123902   0.0023278   0.0011367   1.3387728   0.0712680   0.0414016   0.0574876  -0.0036176   0.0000867  -0.0119201  -0.0000659  -0.0150948   0.0009444   0.0004023   0.0002135
     33.50   3.1926147   3.1985850   6.3877200  -0.0117817   3.1805696  -0.0320805   0.0046882   0.0046870  -0.0093446   0.0061924   0.0105368   0.0535562   0.0312836   5.9221753   8.4837656  -0.0206754   3.1721171  -0.0423299   0.0048293   0.0083089  -0.0093959   0.0108449   0.0138954   0.0538756   0.0314220 -11.8338956  -8.2499265  -0.0183374   0.0469812  -0.0581203   0.0005627   0.0290477  -0.0003766   0.0551303   0.0118855   0.0022722   0.0011099   1.3499536   0.0667355   0.0406659   0.0564054  -0.0034933   0.0000816  -0.0116936  -0.0000638  -0.0148406   0.0009135   0.0003891   0.0002067
     34.00   3.1597109   3.1662937   6.3231515  -0.0113012   3.1485378  -0.0313422   0.0044583   0.0045226  -0.0091583   0.0061808   0.0103014   0.0524328   0.0307589   5.8632279   8.3995412  -0.0198203   3.1407902  -0.0413830   0.0045928   0.0081233  -0.0092095   0.0108509   0.0135971   0.0527497   0.0308959 -11.8922888  -8.2892678  -0.0166307   0.0484350  -0.0562718   0.0005331   0.0283031  -0.0003684   0.0540344   0.0113957   0.0022173   0.0010837   1.3610328   0.0623230   0.0399413   0.0553394  -0.0033729   0.0000768  -0.0114809  -0.0000620  -0.0145921   0.0008835   0.0003764   0.0002001
     34.50   3.1267341   3.1339430   6.2583378  -0.0108365   3.1163974  -0.0306158   0.0042404   0.0043542  -0.0089764   0.0061644   0.0100680   0.0513351   0.0302451   5.8040690   8.3149471  -0.0189910   3.1093298  -0.0404493   0.0043685   0.0079356  -0.0090273   0.0108472   0.0132999   0.0516492   0.0303806 -11.9485022  -8.3272002  -0.0150049   0.0497737  -0.0544846   0.0005050   0.0275876  -0.0003599   0.0529600   0.0109203   0.0021632   0.0010580   1.3719943   0.0580269   0.0392282   0.0542904  -0.0032563   0.0000723  -0.0112721  -0.0000604  -0.0143490   0.0008546   0.0003643   0.0001938
     35.00   3.0936971   3.1015150   6.1933207  -0.0103862   3.0841714  -0.0299015   0.0040337   0.0042001  -0.0087988   0.0061437   0.0098371   0.0502625   0.0297419   5.7447224   8.2300414  -0.0181866   3.0777586  -0.0395294   0.0041559   0.0077533  -0.0088490   0.0108347   0.0130045   0.0505733   0.0298757 -12.0025580  -8.3637497  -0.0134576   0.0510024  -0.0527567   0.0004786   0.0268875  -0.0003513   0.0519070   0.0104589   0.0021101   0.0010330   1.3828234   0.0538477   0.0385269   0.0532588  -0.0031434   0.0000680  -0.0110590  -0.0000590  -0.0141112   0.0008266   0.0003525   0.0001877
     35.50   3.0606228   3.0689943   6.1281471  -0.0099489   3.0518814  -0.0291994   0.0038377   0.0040741  -0.0086253   0.0061189   0.0096090   0.0492142   0.0292488   5.6852098   8.1448821  -0.0174061   3.0460980  -0.0386237   0.0039542   0.0075822  -0.0086746   0.0108139   0.0127112   0.0495217   0.0293811 -12.0544820  -8.3989469  -0.0119860   0.0521256  -0.0510862   0.0004536   0.0261932  -0.0003426   0.0508749   0.0100111   0.0020579   0.0010085   1.3935111   0.0497882   0.0378378   0.0522452  -0.0030342   0.0000640  -0.0108379  -0.0000577  -0.0138784   0.0007997   0.0003411   0.0001818
     36.00   3.0275318   3.0363767   6.0628670  -0.0095237   3.0195475  -0.0285098   0.0036518   0.0039808  -0.0084557   0.0060905   0.0093837   0.0481897   0.0287657   5.6255549   8.0595268  -0.0166488   3.0143684  -0.0377327   0.0037628   0.0074257  -0.0085040   0.0107855   0.0124203   0.0484936   0.0288963 -12.1043075  -8.4328256  -0.0105873   0.0531482  -0.0494712   0.0004300   0.0255005  -0.0003340   0.0498635   0.0095767   0.0020070   0.0009848   1.4040554   0.0458521   0.0371606   0.0512498  -0.0029284   0.0000603  -0.0106096  -0.0000564  -0.0136506   0.0007735   0.0003299   0.0001761
     36.50   2.9944550   3.0036715   5.9975296  -0.0091101   2.9871886  -0.0278327   0.0034754   0.0039169  -0.0082897   0.0060588   0.0091612   0.0471883   0.0282922   5.5657844   7.9740313  -0.0159140   2.9825885  -0.0368566   0.0035813   0.0072841  -0.0083370   0.0107501   0.0121321   0.0474886   0.0284212 -12.1520776  -8.4654205  -0.0092584   0.0540747  -0.0479098   0.0004076   0.0248111  -0.0003256   0.0488725   0.0091556   0.0019572   0.0009617   1.4144617   0.0420425   0.0364950   0.0502726  -0.0028260   0.0000568  -0.0103788  -0.0000550  -0.0134274   0.0007480   0.0003191   0.0001706
     37.00   2.9613994   2.9709014   5.9321816  -0.0087081   2.9548215  -0.0271684   0.0033080   0.0038731  -0.0081270   0.0060238   0.0089412   0.0462095   0.0278281   5.5059288   7.8884490  -0.0152012   2.9507762  -0.0359959   0.0034089   0.0071551  -0.0081735   0.0107082   0.0118468   0.0465062   0.0279555 -12.1978445  -8.4967650  -0.0079961   0.0549102  -0.0464002   0.0003865   0.0241307  -0.0003175   0.0479016   0.0087476   0.0019087   0.0009393   1.4247401   0.0383601   0.0358407   0.0493132  -0.0027270   0.0000535  -0.0101521  -0.0000535  -0.0132089   0.0007231   0.0003084   0.0001651
     37.50   2.9283819   2.9380970   5.8668636  -0.0083181   2.9224621  -0.0265169   0.0031490   0.0038380  -0.0079675   0.0059861   0.0087239   0.0452526   0.0273731   5.4460218   7.8028296  -0.0145103   2.9189478  -0.0351507   0.0032453   0.0070352  -0.0080133   0.0106602   0.0115644   0.0455457   0.0274990 -12.2416656  -8.5268893  -0.0067970   0.0556596  -0.0449406   0.0003666   0.0234668  -0.0003100   0.0469506   0.0083526   0.0018614   0.0009175   1.4349019   0.0348034   0.0351971   0.0483713  -0.0026313   0.0000504  -0.0099355  -0.0000518  -0.0129949   0.0006986   0.0002980   0.0001598
