# Zeldovich correlation function.
# Using f=0.9888 and P(k) from pklin_z396.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    255.50  -0.3226889  -0.3228063  -0.6456134   0.0000413  -0.3227859   0.0000188   0.0000008  -0.0000239   0.0000514   0.0000285  -0.0000781   0.0000536   0.0001375  -0.5997492  -0.8587012   0.0000777  -0.3228561   0.0000247   0.0000008  -0.0007959   0.0000458   0.0000604  -0.0001036   0.0000537   0.0001376  -2.8539378  -2.0043666   0.0001283  -0.0003417   0.0000196   0.0000000  -0.0009149  -0.0000106   0.0001287  -0.0000953   0.0000003   0.0000004   0.9497353  -0.0031921   0.0000403   0.0000407   0.0000000  -0.0000000  -0.0003014   0.0000026  -0.0000262  -0.0000002   0.0000000   0.0000000
    256.00  -0.3214207  -0.3215781  -0.6431674   0.0000408  -0.3215640   0.0000185   0.0000008  -0.0000333   0.0000663   0.0000284  -0.0000775   0.0000530   0.0001364  -0.5975574  -0.8555478   0.0000769  -0.3216654   0.0000244   0.0000008  -0.0008109   0.0000577   0.0000601  -0.0001028   0.0000531   0.0001366  -2.8439000  -1.9973917   0.0001270  -0.0003975   0.0000195   0.0000000  -0.0009208  -0.0000161   0.0001279  -0.0000945   0.0000003   0.0000004   0.9479925  -0.0031893   0.0000399   0.0000466   0.0000000  -0.0000000  -0.0003006   0.0000033  -0.0000260  -0.0000002   0.0000000   0.0000000
    256.50  -0.3201677  -0.3203595  -0.6407420   0.0000404  -0.3203524   0.0000183   0.0000008  -0.0000424   0.0000800   0.0000284  -0.0000768   0.0000525   0.0001354  -0.5953789  -0.8524144   0.0000760  -0.3204827   0.0000241   0.0000008  -0.0008254   0.0000687   0.0000599  -0.0001020   0.0000526   0.0001355  -2.8339121  -1.9904452   0.0001257  -0.0004491   0.0000193   0.0000000  -0.0009262  -0.0000209   0.0001271  -0.0000938   0.0000003   0.0000004   0.9462527  -0.0031860   0.0000394   0.0000517   0.0000000  -0.0000000  -0.0003000   0.0000038  -0.0000257  -0.0000002   0.0000000   0.0000000
    257.00  -0.3189340  -0.3191549  -0.6383451   0.0000399  -0.3191547   0.0000180   0.0000008  -0.0000504   0.0000921   0.0000283  -0.0000762   0.0000519   0.0001343  -0.5932192  -0.8493089   0.0000751  -0.3193109   0.0000238   0.0000008  -0.0008389   0.0000785   0.0000598  -0.0001011   0.0000520   0.0001345  -2.8239759  -1.9835267   0.0001243  -0.0004951   0.0000191   0.0000000  -0.0009313  -0.0000249   0.0001264  -0.0000930   0.0000003   0.0000004   0.9445157  -0.0031820   0.0000390   0.0000557   0.0000000  -0.0000000  -0.0002994   0.0000043  -0.0000254  -0.0000002   0.0000000   0.0000000
    257.50  -0.3177234  -0.3179682  -0.6359833   0.0000393  -0.3179743   0.0000178   0.0000008  -0.0000569   0.0001024   0.0000283  -0.0000755   0.0000514   0.0001333  -0.5910831  -0.8462381   0.0000742  -0.3181527   0.0000235   0.0000008  -0.0008510   0.0000870   0.0000596  -0.0001002   0.0000515   0.0001334  -2.8140930  -1.9766362   0.0001230  -0.0005345   0.0000189   0.0000000  -0.0009362  -0.0000281   0.0001257  -0.0000923   0.0000003   0.0000004   0.9427815  -0.0031770   0.0000386   0.0000587   0.0000000  -0.0000000  -0.0002988   0.0000045  -0.0000251  -0.0000002   0.0000000   0.0000000
    258.00  -0.3165394  -0.3168029  -0.6336622   0.0000388  -0.3168139   0.0000175   0.0000008  -0.0000618   0.0001106   0.0000283  -0.0000748   0.0000509   0.0001323  -0.5889750  -0.8432079   0.0000733  -0.3170105   0.0000232   0.0000008  -0.0008616   0.0000940   0.0000595  -0.0000994   0.0000510   0.0001324  -2.8042649  -1.9697740   0.0001216  -0.0005663   0.0000188   0.0000000  -0.0009411  -0.0000303   0.0001250  -0.0000916   0.0000003   0.0000004   0.9410501  -0.0031705   0.0000382   0.0000604   0.0000000  -0.0000000  -0.0002979   0.0000047  -0.0000248  -0.0000002   0.0000000   0.0000000
    258.50  -0.3153848  -0.3156617  -0.6313860   0.0000383  -0.3156760   0.0000172   0.0000007  -0.0000652   0.0001166   0.0000284  -0.0000741   0.0000504   0.0001312  -0.5868983  -0.8402233   0.0000724  -0.3158862   0.0000228   0.0000007  -0.0008704   0.0000993   0.0000594  -0.0000985   0.0000505   0.0001313  -2.7944932  -1.9629406   0.0001203  -0.0005900   0.0000186   0.0000000  -0.0009457  -0.0000315   0.0001243  -0.0000909   0.0000003   0.0000004   0.9393214  -0.0031623   0.0000378   0.0000608   0.0000000  -0.0000000  -0.0002971   0.0000046  -0.0000246  -0.0000002   0.0000000   0.0000000
    259.00  -0.3142610  -0.3145464  -0.6291579   0.0000378  -0.3145620   0.0000169   0.0000007  -0.0000667   0.0001202   0.0000284  -0.0000733   0.0000499   0.0001302  -0.5848559  -0.8372879   0.0000715  -0.3147812   0.0000225   0.0000007  -0.0008774   0.0001027   0.0000593  -0.0000976   0.0000500   0.0001303  -2.7847792  -1.9561369   0.0001190  -0.0006052   0.0000184   0.0000000  -0.0009502  -0.0000316   0.0001236  -0.0000901   0.0000003   0.0000004   0.9375954  -0.0031520   0.0000374   0.0000600   0.0000000  -0.0000000  -0.0002963   0.0000044  -0.0000243  -0.0000002   0.0000000   0.0000000
    259.50  -0.3131693  -0.3134576  -0.6269797   0.0000372  -0.3134730   0.0000166   0.0000007  -0.0000667   0.0001215   0.0000284  -0.0000726   0.0000494   0.0001292  -0.5828493  -0.8344043   0.0000706  -0.3136965   0.0000221   0.0000007  -0.0008827   0.0001044   0.0000592  -0.0000966   0.0000495   0.0001293  -2.7751243  -1.9493638   0.0001176  -0.0006118   0.0000182   0.0000000  -0.0009542  -0.0000308   0.0001229  -0.0000894   0.0000003   0.0000004   0.9358724  -0.0031394   0.0000371   0.0000580   0.0000001  -0.0000000  -0.0002956   0.0000041  -0.0000240  -0.0000002   0.0000000   0.0000000
    260.00  -0.3121110  -0.3123955  -0.6248518   0.0000367  -0.3124095   0.0000163   0.0000007  -0.0000653   0.0001205   0.0000284  -0.0000719   0.0000489   0.0001282  -0.5808795  -0.8315736   0.0000697  -0.3126326   0.0000218   0.0000007  -0.0008862   0.0001044   0.0000591  -0.0000958   0.0000490   0.0001283  -2.7655295  -1.9426225   0.0001163  -0.0006102   0.0000180   0.0000000  -0.0009578  -0.0000290   0.0001223  -0.0000887   0.0000002   0.0000004   0.9341521  -0.0031244   0.0000367   0.0000549   0.0000001  -0.0000000  -0.0002950   0.0000036  -0.0000238  -0.0000002   0.0000000   0.0000000
    260.50  -0.3110848  -0.3113598  -0.6227739   0.0000362  -0.3113711   0.0000160   0.0000007  -0.0000626   0.0001173   0.0000284  -0.0000712   0.0000484   0.0001272  -0.5789466  -0.8287962   0.0000688  -0.3115895   0.0000214   0.0000007  -0.0008881   0.0001027   0.0000590  -0.0000949   0.0000485   0.0001273  -2.7559959  -1.9359140   0.0001150  -0.0006007   0.0000179   0.0000000  -0.0009609  -0.0000264   0.0001217  -0.0000880   0.0000002   0.0000004   0.9324346  -0.0031070   0.0000363   0.0000507   0.0000001  -0.0000000  -0.0002945   0.0000031  -0.0000235  -0.0000003   0.0000000   0.0000000
    261.00  -0.3100888  -0.3103493  -0.6207443   0.0000357  -0.3103571   0.0000157   0.0000007  -0.0000588   0.0001122   0.0000285  -0.0000705   0.0000479   0.0001262  -0.5770497  -0.8260711   0.0000679  -0.3105668   0.0000211   0.0000007  -0.0008886   0.0000994   0.0000589  -0.0000940   0.0000480   0.0001263  -2.7465239  -1.9292396   0.0001137  -0.0005841   0.0000177   0.0000000  -0.0009634  -0.0000230   0.0001210  -0.0000873   0.0000002   0.0000004   0.9307195  -0.0030872   0.0000359   0.0000458   0.0000001  -0.0000000  -0.0002942   0.0000024  -0.0000232  -0.0000003   0.0000000   0.0000000
    261.50  -0.3091207  -0.3093619  -0.6187607   0.0000353  -0.3093661   0.0000155   0.0000007  -0.0000542   0.0001054   0.0000284  -0.0000698   0.0000475   0.0001252  -0.5751873  -0.8233963   0.0000671  -0.3095636   0.0000208   0.0000007  -0.0008880   0.0000949   0.0000588  -0.0000931   0.0000475   0.0001253  -2.7371141  -1.9226005   0.0001124  -0.0005612   0.0000175   0.0000000  -0.0009653  -0.0000190   0.0001204  -0.0000865   0.0000002   0.0000004   0.9290069  -0.0030655   0.0000355   0.0000402   0.0000001   0.0000000  -0.0002940   0.0000017  -0.0000230  -0.0000003   0.0000000   0.0000000
    262.00  -0.3081782  -0.3083955  -0.6168195   0.0000348  -0.3083963   0.0000152   0.0000007  -0.0000491   0.0000973   0.0000284  -0.0000692   0.0000470   0.0001243  -0.5733573  -0.8207691   0.0000662  -0.3085788   0.0000205   0.0000007  -0.0008865   0.0000892   0.0000587  -0.0000923   0.0000471   0.0001244  -2.7277664  -1.9159977   0.0001112  -0.0005333   0.0000173   0.0000000  -0.0009664  -0.0000145   0.0001198  -0.0000858   0.0000002   0.0000004   0.9272964  -0.0030420   0.0000352   0.0000341   0.0000001   0.0000000  -0.0002940   0.0000009  -0.0000227  -0.0000003   0.0000000   0.0000000
    262.50  -0.3072576  -0.3074477  -0.6149168   0.0000344  -0.3074456   0.0000150   0.0000007  -0.0000437   0.0000881   0.0000284  -0.0000685   0.0000465   0.0001233  -0.5715573  -0.8181859   0.0000654  -0.3076108   0.0000202   0.0000007  -0.0008842   0.0000827   0.0000586  -0.0000915   0.0000466   0.0001234  -2.7184807  -1.9094325   0.0001099  -0.0005013   0.0000171   0.0000000  -0.0009670  -0.0000098   0.0001192  -0.0000851   0.0000002   0.0000004   0.9255875  -0.0030171   0.0000348   0.0000277   0.0000001   0.0000000  -0.0002940   0.0000001  -0.0000225  -0.0000003   0.0000000   0.0000000
    263.00  -0.3063554  -0.3065162  -0.6130478   0.0000339  -0.3065114   0.0000148   0.0000007  -0.0000382   0.0000783   0.0000283  -0.0000679   0.0000461   0.0001223  -0.5697842  -0.8156425   0.0000646  -0.3066580   0.0000199   0.0000007  -0.0008816   0.0000755   0.0000584  -0.0000906   0.0000462   0.0001224  -2.7092563  -1.9029061   0.0001087  -0.0004668   0.0000169   0.0000000  -0.0009670  -0.0000049   0.0001185  -0.0000844   0.0000002   0.0000004   0.9238800  -0.0029912   0.0000344   0.0000214   0.0000001   0.0000000  -0.0002941  -0.0000006  -0.0000222  -0.0000003   0.0000000   0.0000000
    263.50  -0.3054677  -0.3055979  -0.6112074   0.0000335  -0.3055912   0.0000146   0.0000007  -0.0000326   0.0000681   0.0000282  -0.0000674   0.0000456   0.0001214  -0.5680350  -0.8131341   0.0000639  -0.3057183   0.0000196   0.0000007  -0.0008789   0.0000681   0.0000582  -0.0000899   0.0000457   0.0001215  -2.7000924  -1.8964195   0.0001075  -0.0004309   0.0000167   0.0000000  -0.0009666  -0.0000001   0.0001179  -0.0000837   0.0000002   0.0000004   0.9221734  -0.0029645   0.0000341   0.0000152   0.0000001   0.0000000  -0.0002942  -0.0000014  -0.0000219  -0.0000003   0.0000000   0.0000000
    264.00  -0.3045908  -0.3046901  -0.6093900   0.0000332  -0.3046822   0.0000144   0.0000007  -0.0000273   0.0000581   0.0000281  -0.0000668   0.0000452   0.0001204  -0.5663065  -0.8106561   0.0000632  -0.3047900   0.0000194   0.0000007  -0.0008762   0.0000607   0.0000580  -0.0000891   0.0000453   0.0001206  -2.6909878  -1.8899739   0.0001063  -0.0003951   0.0000165   0.0000000  -0.0009657   0.0000045   0.0001173  -0.0000830   0.0000002   0.0000004   0.9204673  -0.0029374   0.0000337   0.0000093   0.0000001   0.0000000  -0.0002942  -0.0000020  -0.0000217  -0.0000003   0.0000000   0.0000000
    264.50  -0.3037206  -0.3037904  -0.6075902   0.0000328  -0.3037818   0.0000142   0.0000007  -0.0000225   0.0000485   0.0000280  -0.0000662   0.0000448   0.0001195  -0.5645954  -0.8082033   0.0000625  -0.3038709   0.0000191   0.0000007  -0.0008738   0.0000534   0.0000577  -0.0000884   0.0000448   0.0001196  -2.6819414  -1.8835701   0.0001051  -0.0003604   0.0000163   0.0000000  -0.0009646   0.0000087   0.0001166  -0.0000823   0.0000002   0.0000004   0.9187614  -0.0029101   0.0000333   0.0000041   0.0000001   0.0000000  -0.0002942  -0.0000026  -0.0000214  -0.0000003   0.0000000   0.0000000
    265.00  -0.3028533  -0.3028967  -0.6058027   0.0000325  -0.3028874   0.0000141   0.0000007  -0.0000182   0.0000396   0.0000279  -0.0000657   0.0000443   0.0001186  -0.5628986  -0.8057709   0.0000618  -0.3029591   0.0000189   0.0000007  -0.0008718   0.0000467   0.0000575  -0.0000877   0.0000444   0.0001187  -2.6729516  -1.8772090   0.0001040  -0.0003282   0.0000161   0.0000000  -0.0009633   0.0000125   0.0001160  -0.0000816   0.0000002   0.0000004   0.9170552  -0.0028827   0.0000330  -0.0000004   0.0000001   0.0000000  -0.0002941  -0.0000031  -0.0000211  -0.0000003   0.0000000   0.0000000
    265.50  -0.3019852  -0.3020064  -0.6040227   0.0000321  -0.3019966   0.0000140   0.0000006  -0.0000146   0.0000318   0.0000277  -0.0000652   0.0000439   0.0001177  -0.5612134  -0.8033544   0.0000611  -0.3020530   0.0000187   0.0000006  -0.0008706   0.0000406   0.0000572  -0.0000870   0.0000440   0.0001178  -2.6640170  -1.8708912   0.0001028  -0.0002994   0.0000159   0.0000000  -0.0009619   0.0000156   0.0001154  -0.0000809   0.0000002   0.0000004   0.9153484  -0.0028555   0.0000326  -0.0000041   0.0000001   0.0000000  -0.0002940  -0.0000035  -0.0000209  -0.0000003   0.0000000   0.0000000
    266.00  -0.3011144  -0.3011179  -0.6022459   0.0000318  -0.3011075   0.0000138   0.0000006  -0.0000117   0.0000253   0.0000276  -0.0000647   0.0000435   0.0001167  -0.5595372  -0.8009498   0.0000605  -0.3011509   0.0000185   0.0000006  -0.0008701   0.0000355   0.0000569  -0.0000863   0.0000436   0.0001169  -2.6551361  -1.8646170   0.0001017  -0.0002748   0.0000157   0.0000000  -0.0009606   0.0000180   0.0001147  -0.0000802   0.0000002   0.0000004   0.9136408  -0.0028286   0.0000322  -0.0000069   0.0000001   0.0000000  -0.0002938  -0.0000037  -0.0000206  -0.0000003   0.0000000   0.0000000
    266.50  -0.3002391  -0.3002297  -0.6004687   0.0000315  -0.3002182   0.0000137   0.0000006  -0.0000094   0.0000202   0.0000274  -0.0000643   0.0000431   0.0001158  -0.5578678  -0.7985535   0.0000599  -0.3002514   0.0000184   0.0000006  -0.0008704   0.0000313   0.0000566  -0.0000857   0.0000432   0.0001160  -2.6463073  -1.8583864   0.0001006  -0.0002552   0.0000155   0.0000000  -0.0009597   0.0000196   0.0001141  -0.0000795   0.0000002   0.0000004   0.9119321  -0.0028023   0.0000319  -0.0000086   0.0000001   0.0000000  -0.0002933  -0.0000038  -0.0000204  -0.0000003   0.0000000   0.0000000
    267.00  -0.2993576  -0.2993409  -0.5986884   0.0000312  -0.2993276   0.0000136   0.0000006  -0.0000077   0.0000167   0.0000272  -0.0000638   0.0000427   0.0001150  -0.5562035  -0.7961629   0.0000593  -0.2993536   0.0000182   0.0000006  -0.0008715   0.0000283   0.0000563  -0.0000850   0.0000427   0.0001151  -2.6375292  -1.8521993   0.0000996  -0.0002408   0.0000153   0.0000000  -0.0009591   0.0000204   0.0001134  -0.0000788   0.0000002   0.0000004   0.9102220  -0.0027767   0.0000316  -0.0000093   0.0000001   0.0000000  -0.0002925  -0.0000038  -0.0000201  -0.0000003   0.0000000   0.0000000
    267.50  -0.2984688  -0.2984506  -0.5969034   0.0000310  -0.2984346   0.0000135   0.0000006  -0.0000062   0.0000149   0.0000270  -0.0000634   0.0000423   0.0001141  -0.5545428  -0.7937759   0.0000587  -0.2984566   0.0000180   0.0000006  -0.0008735   0.0000265   0.0000559  -0.0000844   0.0000423   0.0001142  -2.6288008  -1.8460551   0.0000985  -0.0002320   0.0000151   0.0000000  -0.0009591   0.0000204   0.0001128  -0.0000781   0.0000002   0.0000004   0.9085107  -0.0027519   0.0000312  -0.0000090   0.0000001   0.0000000  -0.0002914  -0.0000036  -0.0000199  -0.0000002   0.0000000   0.0000000
    268.00  -0.2975724  -0.2975579  -0.5951127   0.0000307  -0.2975390   0.0000134   0.0000006  -0.0000052   0.0000147   0.0000268  -0.0000629   0.0000419   0.0001132  -0.5528848  -0.7913914   0.0000582  -0.2975600   0.0000179   0.0000006  -0.0008765   0.0000259   0.0000556  -0.0000838   0.0000419   0.0001133  -2.6201212  -1.8399530   0.0000975  -0.0002288   0.0000150   0.0000000  -0.0009595   0.0000196   0.0001121  -0.0000775   0.0000002   0.0000004   0.9067982  -0.0027283   0.0000309  -0.0000078   0.0000001   0.0000000  -0.0002901  -0.0000033  -0.0000196  -0.0000002   0.0000000   0.0000000
    268.50  -0.2966682  -0.2966623  -0.5933167   0.0000304  -0.2966406   0.0000133   0.0000006  -0.0000051   0.0000161   0.0000267  -0.0000625   0.0000415   0.0001123  -0.5512290  -0.7890091   0.0000576  -0.2966638   0.0000177   0.0000006  -0.0008804   0.0000264   0.0000553  -0.0000831   0.0000415   0.0001124  -2.6114896  -1.8338919   0.0000964  -0.0002309   0.0000148   0.0000000  -0.0009602   0.0000180   0.0001114  -0.0000768   0.0000002   0.0000004   0.9050850  -0.0027058   0.0000305  -0.0000056   0.0000001   0.0000000  -0.0002886  -0.0000029  -0.0000194  -0.0000002   0.0000000   0.0000000
    269.00  -0.2957563  -0.2957640  -0.5915162   0.0000301  -0.2957400   0.0000132   0.0000006  -0.0000060   0.0000189   0.0000265  -0.0000621   0.0000411   0.0001114  -0.5495755  -0.7866295   0.0000570  -0.2957682   0.0000176   0.0000006  -0.0008854   0.0000280   0.0000550  -0.0000825   0.0000412   0.0001116  -2.6029056  -1.8278707   0.0000954  -0.0002379   0.0000146   0.0000000  -0.0009611   0.0000158   0.0001108  -0.0000761   0.0000002   0.0000003   0.9033714  -0.0026845   0.0000302  -0.0000027   0.0000001   0.0000000  -0.0002871  -0.0000024  -0.0000192  -0.0000002   0.0000000   0.0000000
    269.50  -0.2948384  -0.2948636  -0.5897129   0.0000299  -0.2948379   0.0000131   0.0000006  -0.0000078   0.0000230   0.0000263  -0.0000616   0.0000407   0.0001106  -0.5479248  -0.7842536   0.0000565  -0.2948735   0.0000174   0.0000006  -0.0008914   0.0000305   0.0000546  -0.0000819   0.0000408   0.0001107  -2.5943688  -1.8218881   0.0000944  -0.0002492   0.0000144   0.0000000  -0.0009620   0.0000130   0.0001101  -0.0000755   0.0000002   0.0000003   0.9016577  -0.0026646   0.0000299   0.0000009   0.0000001   0.0000000  -0.0002857  -0.0000018  -0.0000189  -0.0000002   0.0000000   0.0000000
    270.00  -0.2939169  -0.2939615  -0.5879092   0.0000296  -0.2939357   0.0000130   0.0000006  -0.0000108   0.0000281   0.0000262  -0.0000612   0.0000403   0.0001097  -0.5462778  -0.7818832   0.0000559  -0.2939807   0.0000173   0.0000006  -0.0008982   0.0000337   0.0000543  -0.0000813   0.0000404   0.0001098  -2.5858787  -1.8159427   0.0000935  -0.0002640   0.0000143   0.0000000  -0.0009629   0.0000098   0.0001095  -0.0000749   0.0000002   0.0000003   0.8999443  -0.0026459   0.0000296   0.0000050   0.0000001   0.0000000  -0.0002846  -0.0000012  -0.0000187  -0.0000002   0.0000000   0.0000000
    270.50  -0.2929939  -0.2930595  -0.5861078   0.0000293  -0.2930346   0.0000129   0.0000006  -0.0000146   0.0000340   0.0000260  -0.0000607   0.0000399   0.0001089  -0.5446360  -0.7795205   0.0000554  -0.2930906   0.0000171   0.0000006  -0.0009057   0.0000376   0.0000541  -0.0000807   0.0000400   0.0001090  -2.5774349  -1.8100331   0.0000925  -0.0002815   0.0000141   0.0000000  -0.0009638   0.0000062   0.0001088  -0.0000743   0.0000002   0.0000003   0.8982314  -0.0026283   0.0000293   0.0000093   0.0000001   0.0000000  -0.0002835  -0.0000005  -0.0000185  -0.0000002   0.0000000   0.0000000
    271.00  -0.2920722  -0.2921595  -0.5843118   0.0000290  -0.2921365   0.0000128   0.0000006  -0.0000187   0.0000404   0.0000259  -0.0000602   0.0000396   0.0001081  -0.5430011  -0.7771683   0.0000548  -0.2922045   0.0000169   0.0000006  -0.0009136   0.0000419   0.0000538  -0.0000800   0.0000396   0.0001082  -2.5690370  -1.8041579   0.0000915  -0.0003007   0.0000140   0.0000000  -0.0009648   0.0000025   0.0001082  -0.0000737   0.0000002   0.0000003   0.8965193  -0.0026114   0.0000289   0.0000138   0.0000001   0.0000000  -0.0002823   0.0000002  -0.0000183  -0.0000002   0.0000000   0.0000000
    271.50  -0.2911554  -0.2912637  -0.5825246   0.0000287  -0.2912430   0.0000127   0.0000006  -0.0000226   0.0000469   0.0000258  -0.0000598   0.0000392   0.0001072  -0.5413752  -0.7748294   0.0000542  -0.2913234   0.0000167   0.0000006  -0.0009218   0.0000463   0.0000535  -0.0000794   0.0000393   0.0001073  -2.5606847  -1.7983158   0.0000906  -0.0003205   0.0000138   0.0000000  -0.0009662  -0.0000013   0.0001075  -0.0000731   0.0000002   0.0000003   0.8948081  -0.0025950   0.0000287   0.0000183   0.0000001   0.0000000  -0.0002808   0.0000008  -0.0000181  -0.0000002   0.0000000   0.0000000
    272.00  -0.2902470  -0.2903738  -0.5807497   0.0000284  -0.2903561   0.0000125   0.0000006  -0.0000259   0.0000534   0.0000256  -0.0000593   0.0000388   0.0001064  -0.5397603  -0.7725069   0.0000537  -0.2904487   0.0000166   0.0000006  -0.0009299   0.0000506   0.0000533  -0.0000788   0.0000389   0.0001065  -2.5523778  -1.7925054   0.0000897  -0.0003401   0.0000137   0.0000000  -0.0009678  -0.0000049   0.0001069  -0.0000725   0.0000002   0.0000003   0.8930982  -0.0025787   0.0000284   0.0000226   0.0000000   0.0000000  -0.0002790   0.0000014  -0.0000179  -0.0000002   0.0000000   0.0000000
    272.50  -0.2893504  -0.2894915  -0.5789906   0.0000281  -0.2894776   0.0000124   0.0000006  -0.0000289   0.0000594   0.0000256  -0.0000588   0.0000385   0.0001056  -0.5381585  -0.7702038   0.0000531  -0.2895816   0.0000164   0.0000006  -0.0009378   0.0000547   0.0000530  -0.0000781   0.0000385   0.0001057  -2.5441163  -1.7867254   0.0000887  -0.0003584   0.0000135   0.0000000  -0.0009696  -0.0000083   0.0001062  -0.0000719   0.0000002   0.0000003   0.8913903  -0.0025624   0.0000281   0.0000265   0.0000000   0.0000000  -0.0002770   0.0000019  -0.0000177  -0.0000002   0.0000000   0.0000000
    273.00  -0.2884667  -0.2886184  -0.5772507   0.0000278  -0.2886091   0.0000122   0.0000006  -0.0000316   0.0000648   0.0000255  -0.0000583   0.0000381   0.0001048  -0.5365719  -0.7679232   0.0000525  -0.2887234   0.0000162   0.0000006  -0.0009455   0.0000584   0.0000528  -0.0000775   0.0000382   0.0001049  -2.5359002  -1.7809744   0.0000878  -0.0003745   0.0000134   0.0000000  -0.0009713  -0.0000114   0.0001056  -0.0000713   0.0000002   0.0000003   0.8896849  -0.0025457   0.0000278   0.0000300   0.0000000  -0.0000000  -0.0002749   0.0000023  -0.0000175  -0.0000002   0.0000000   0.0000000
    273.50  -0.2875966  -0.2877563  -0.5755333   0.0000275  -0.2877521   0.0000120   0.0000006  -0.0000341   0.0000692   0.0000254  -0.0000578   0.0000378   0.0001040  -0.5350022  -0.7656678   0.0000519  -0.2878750   0.0000160   0.0000006  -0.0009527   0.0000614   0.0000526  -0.0000768   0.0000378   0.0001041  -2.5277295  -1.7752510   0.0000869  -0.0003875   0.0000133   0.0000000  -0.0009726  -0.0000139   0.0001050  -0.0000708   0.0000002   0.0000003   0.8879826  -0.0025285   0.0000275   0.0000329   0.0000000  -0.0000000  -0.0002732   0.0000027  -0.0000173  -0.0000002   0.0000000   0.0000000
    274.00  -0.2867407  -0.2869061  -0.5738414   0.0000271  -0.2869081   0.0000119   0.0000005  -0.0000368   0.0000726   0.0000253  -0.0000573   0.0000374   0.0001032  -0.5334512  -0.7634400   0.0000514  -0.2870375   0.0000158   0.0000005  -0.0009595   0.0000635   0.0000524  -0.0000762   0.0000375   0.0001033  -2.5196040  -1.7695539   0.0000860  -0.0003968   0.0000132   0.0000000  -0.0009732  -0.0000159   0.0001043  -0.0000702   0.0000002   0.0000003   0.8862842  -0.0025108   0.0000272   0.0000351   0.0000000  -0.0000000  -0.0002719   0.0000029  -0.0000171  -0.0000002   0.0000000   0.0000000
    274.50  -0.2859001  -0.2860692  -0.5721773   0.0000268  -0.2860779   0.0000117   0.0000005  -0.0000395   0.0000746   0.0000253  -0.0000568   0.0000371   0.0001024  -0.5319203  -0.7612415   0.0000508  -0.2862115   0.0000156   0.0000005  -0.0009657   0.0000648   0.0000522  -0.0000755   0.0000371   0.0001025  -2.5115232  -1.7638821   0.0000852  -0.0004018   0.0000130   0.0000000  -0.0009732  -0.0000173   0.0001037  -0.0000697   0.0000002   0.0000003   0.8845898  -0.0024925   0.0000270   0.0000366   0.0000001  -0.0000000  -0.0002711   0.0000031  -0.0000169  -0.0000002   0.0000000   0.0000000
    275.00  -0.2850771  -0.2852470  -0.5705426   0.0000265  -0.2852624   0.0000115   0.0000005  -0.0000421   0.0000753   0.0000252  -0.0000563   0.0000367   0.0001016  -0.5304106  -0.7590737   0.0000502  -0.2853974   0.0000154   0.0000005  -0.0009711   0.0000650   0.0000520  -0.0000749   0.0000368   0.0001017  -2.5034862  -1.7582343   0.0000843  -0.0004020   0.0000129   0.0000000  -0.0009726  -0.0000180   0.0001031  -0.0000691   0.0000002   0.0000003   0.8828995  -0.0024736   0.0000267   0.0000372   0.0000001  -0.0000000  -0.0002708   0.0000031  -0.0000167  -0.0000002   0.0000000   0.0000000
    275.50  -0.2842741  -0.2844413  -0.5689384   0.0000262  -0.2844619   0.0000114   0.0000005  -0.0000439   0.0000746   0.0000251  -0.0000557   0.0000364   0.0001008  -0.5289228  -0.7569370   0.0000497  -0.2845954   0.0000152   0.0000005  -0.0009754   0.0000642   0.0000518  -0.0000742   0.0000364   0.0001009  -2.4954920  -1.7526099   0.0000834  -0.0003972   0.0000128   0.0000000  -0.0009717  -0.0000181   0.0001025  -0.0000686   0.0000002   0.0000003   0.8812131  -0.0024543   0.0000264   0.0000370   0.0000001  -0.0000000  -0.0002708   0.0000030  -0.0000165  -0.0000002   0.0000000   0.0000000
    276.00  -0.2834930  -0.2836527  -0.5673646   0.0000259  -0.2836762   0.0000112   0.0000005  -0.0000442   0.0000724   0.0000251  -0.0000552   0.0000361   0.0001001  -0.5274571  -0.7548312   0.0000491  -0.2838054   0.0000150   0.0000005  -0.0009785   0.0000623   0.0000516  -0.0000736   0.0000361   0.0001002  -2.4875391  -1.7470082   0.0000826  -0.0003873   0.0000127   0.0000000  -0.0009708  -0.0000175   0.0001018  -0.0000681   0.0000002   0.0000003   0.8795303  -0.0024344   0.0000262   0.0000359   0.0000001  -0.0000000  -0.0002708   0.0000029  -0.0000164  -0.0000002   0.0000000   0.0000000
