# Zeldovich correlation function.
# Using f=0.993 and P(k) from pklin_z502.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    117.00   0.2476786   0.2526495   0.5051727  -0.0005500   0.2523439  -0.0008442   0.0000027   0.0016885  -0.0032433   0.0002777   0.0001398   0.0006050   0.0005355   0.4818473   0.6865230  -0.0009950   0.2565064  -0.0011162   0.0000031   0.0027804  -0.0030462   0.0005277   0.0001794   0.0006023   0.0005386  -4.6133297  -3.2191516  -0.0005114   0.0130153  -0.0006171   0.0000010   0.0035652   0.0004195   0.0009406  -0.0000711  -0.0000052   0.0000084   0.8076927   0.0068895   0.0003647   0.0005542  -0.0000027   0.0000000  -0.0001662   0.0000142  -0.0002212  -0.0000040   0.0000001   0.0000004
    117.50   0.2225592   0.2276768   0.4552746  -0.0005174   0.2274028  -0.0008136   0.0000022   0.0017316  -0.0033423   0.0002709   0.0001428   0.0006079   0.0005276   0.4359233   0.6207537  -0.0009386   0.2317717  -0.0010782   0.0000026   0.0028813  -0.0031626   0.0005145   0.0001837   0.0006052   0.0005306  -4.6434813  -3.2398140  -0.0004511   0.0133329  -0.0005962   0.0000009   0.0036634   0.0003808   0.0009193  -0.0000688  -0.0000053   0.0000079   0.8033427   0.0069884   0.0003670   0.0005957  -0.0000040   0.0000000  -0.0001462   0.0000153  -0.0002199  -0.0000037   0.0000001   0.0000004
    118.00   0.1981292   0.2033516   0.4066649  -0.0004846   0.2031060  -0.0007826   0.0000018   0.0017608  -0.0034136   0.0002641   0.0001451   0.0006103   0.0005202   0.3910871   0.5565612  -0.0008816   0.2076386  -0.0010394   0.0000022   0.0029565  -0.0032513   0.0005015   0.0001871   0.0006076   0.0005230  -4.6722713  -3.2596432  -0.0003901   0.0135597  -0.0005745   0.0000008   0.0037346   0.0003423   0.0008982  -0.0000669  -0.0000052   0.0000075   0.7991965   0.0070131   0.0003696   0.0006338  -0.0000053   0.0000000  -0.0001299   0.0000159  -0.0002188  -0.0000034   0.0000001   0.0000004
    118.50   0.1744021   0.1796964   0.3593875  -0.0004519   0.1794755  -0.0007514   0.0000014   0.0017767  -0.0034601   0.0002575   0.0001469   0.0006123   0.0005132   0.3473899   0.4940166  -0.0008242   0.1841331  -0.0009999   0.0000018   0.0030082  -0.0033148   0.0004887   0.0001898   0.0006096   0.0005159  -4.6996486  -3.2785917  -0.0003287   0.0137046  -0.0005524   0.0000008   0.0037813   0.0003046   0.0008775  -0.0000654  -0.0000052   0.0000071   0.7952610   0.0069711   0.0003724   0.0006682  -0.0000064   0.0000000  -0.0001174   0.0000163  -0.0002177  -0.0000031   0.0000001   0.0000004
    119.00   0.1513923   0.1567255   0.3134743  -0.0004195   0.1565272  -0.0007201   0.0000011   0.0017813  -0.0034845   0.0002510   0.0001481   0.0006139   0.0005065   0.3048716   0.4331752  -0.0007669   0.1612749  -0.0009602   0.0000015   0.0030389  -0.0033558   0.0004761   0.0001917   0.0006112   0.0005090  -4.7255742  -3.2966209  -0.0002674   0.0137761  -0.0005298   0.0000007   0.0038058   0.0002683   0.0008572  -0.0000643  -0.0000050   0.0000068   0.7915418   0.0068694   0.0003753   0.0006989  -0.0000073   0.0000000  -0.0001086   0.0000162  -0.0002168  -0.0000029   0.0000000   0.0000004
    119.50   0.1291071   0.1344485   0.2689466  -0.0003875   0.1342715  -0.0006890   0.0000009   0.0017763  -0.0034896   0.0002446   0.0001488   0.0006150   0.0005002   0.2635617   0.3740775  -0.0007100   0.1390784  -0.0009205   0.0000012   0.0030511  -0.0033767   0.0004637   0.0001929   0.0006123   0.0005026  -4.7500197  -3.3137005  -0.0002067   0.0137825  -0.0005070   0.0000007   0.0038100   0.0002336   0.0008373  -0.0000636  -0.0000049   0.0000064   0.7880424   0.0067151   0.0003784   0.0007257  -0.0000081   0.0000000  -0.0001033   0.0000160  -0.0002159  -0.0000026   0.0000000   0.0000004
    120.00   0.1075466   0.1128712   0.2258162  -0.0003562   0.1127145  -0.0006582   0.0000007   0.0017634  -0.0034777   0.0002383   0.0001490   0.0006157   0.0004942   0.2234804   0.3167513  -0.0006539   0.1175532  -0.0008809   0.0000009   0.0030472  -0.0033798   0.0004516   0.0001935   0.0006131   0.0004964  -4.7729669  -3.3298076  -0.0001467   0.0137320  -0.0004842   0.0000006   0.0037960   0.0002009   0.0008179  -0.0000633  -0.0000047   0.0000060   0.7847649   0.0065149   0.0003815   0.0007488  -0.0000087   0.0000000  -0.0001010   0.0000155  -0.0002150  -0.0000024   0.0000000   0.0000003
    120.50   0.0867083   0.0919955   0.1840872  -0.0003255   0.0918581  -0.0006279   0.0000005   0.0017438  -0.0034513   0.0002321   0.0001488   0.0006159   0.0004885   0.1846399   0.2612127  -0.0005987   0.0967045  -0.0008417   0.0000008   0.0030295  -0.0033674   0.0004398   0.0001934   0.0006134   0.0004906  -4.7944063  -3.3449261  -0.0000878   0.0136319  -0.0004614   0.0000005   0.0037654   0.0001704   0.0007988  -0.0000632  -0.0000045   0.0000057   0.7817101   0.0062752   0.0003846   0.0007682  -0.0000093   0.0000000  -0.0001014   0.0000148  -0.0002142  -0.0000022   0.0000000   0.0000003
    121.00   0.0665882   0.0718178   0.1437563  -0.0002957   0.0717005  -0.0005981   0.0000004   0.0017195  -0.0034125   0.0002261   0.0001481   0.0006158   0.0004831   0.1470455   0.2074680  -0.0005447   0.0765339  -0.0008031   0.0000006   0.0030003  -0.0033416   0.0004282   0.0001928   0.0006133   0.0004850  -4.8143370  -3.3590466  -0.0000303   0.0134893  -0.0004387   0.0000005   0.0037199   0.0001421   0.0007801  -0.0000635  -0.0000043   0.0000054   0.7788773   0.0060023   0.0003877   0.0007841  -0.0000097   0.0000000  -0.0001039   0.0000140  -0.0002135  -0.0000019  -0.0000000   0.0000003
    121.50   0.0471781   0.0523326   0.1048145  -0.0002667   0.0522372  -0.0005689   0.0000003   0.0016919  -0.0033633   0.0002202   0.0001469   0.0006152   0.0004779   0.1106964   0.1555144  -0.0004920   0.0570398  -0.0007651   0.0000005   0.0029613  -0.0033044   0.0004168   0.0001916   0.0006128   0.0004798  -4.8327653  -3.3721648   0.0000257   0.0133106  -0.0004163   0.0000004   0.0036614   0.0001162   0.0007618  -0.0000641  -0.0000041   0.0000051   0.7762650   0.0057017   0.0003907   0.0007965  -0.0000100   0.0000000  -0.0001083   0.0000131  -0.0002128  -0.0000017  -0.0000000   0.0000003
    122.00   0.0284683   0.0335337   0.0672474  -0.0002387   0.0334611  -0.0005405   0.0000002   0.0016617  -0.0033055   0.0002143   0.0001454   0.0006143   0.0004730   0.0755869   0.1053421  -0.0004409   0.0382178  -0.0007279   0.0000004   0.0029143  -0.0032575   0.0004056   0.0001898   0.0006120   0.0004748  -4.8497041  -3.3842819   0.0000800   0.0131018  -0.0003943   0.0000004   0.0035918   0.0000927   0.0007440  -0.0000649  -0.0000038   0.0000048   0.7738707   0.0053788   0.0003936   0.0008059  -0.0000102   0.0000000  -0.0001143   0.0000122  -0.0002121  -0.0000015  -0.0000000   0.0000003
    122.50   0.0104486   0.0154141   0.0310366  -0.0002116   0.0153630  -0.0005128   0.0000002   0.0016287  -0.0032409   0.0002086   0.0001435   0.0006129   0.0004684   0.0417070   0.0569345  -0.0003913   0.0200613  -0.0006915   0.0000003   0.0028604  -0.0032026   0.0003947   0.0001876   0.0006108   0.0004700  -4.8651722  -3.3954031   0.0001324   0.0128683  -0.0003726   0.0000003   0.0035131   0.0000716   0.0007266  -0.0000660  -0.0000036   0.0000045   0.7716915   0.0050382   0.0003962   0.0008123  -0.0000103   0.0000000  -0.0001219   0.0000112  -0.0002114  -0.0000014  -0.0000000   0.0000003
    123.00  -0.0068948  -0.0020368  -0.0038398  -0.0001856  -0.0020680  -0.0004860   0.0000001   0.0015931  -0.0031708   0.0002030   0.0001413   0.0006112   0.0004639   0.0090429   0.0102700  -0.0003434   0.0025615  -0.0006561   0.0000003   0.0028007  -0.0031413   0.0003840   0.0001848   0.0006092   0.0004654  -4.8791930  -3.4055377   0.0001828   0.0126149  -0.0003514   0.0000003   0.0034273   0.0000528   0.0007095  -0.0000673  -0.0000033   0.0000042   0.7697233   0.0046842   0.0003987   0.0008159  -0.0000104   0.0000000  -0.0001312   0.0000103  -0.0002107  -0.0000012  -0.0000000   0.0000003
    123.50  -0.0235769  -0.0188312  -0.0374064  -0.0001606  -0.0188441  -0.0004599   0.0000001   0.0015551  -0.0030966   0.0001975   0.0001387   0.0006092   0.0004596  -0.0224222  -0.0346775  -0.0002973  -0.0142917  -0.0006217   0.0000003   0.0027361  -0.0030749   0.0003735   0.0001817   0.0006073   0.0004610  -4.8917935  -3.4146983   0.0002312   0.0123460  -0.0003307   0.0000003   0.0033363   0.0000363   0.0006929  -0.0000689  -0.0000031   0.0000040   0.7679614   0.0043205   0.0004010   0.0008171  -0.0000104   0.0000000  -0.0001422   0.0000095  -0.0002101  -0.0000010  -0.0000000   0.0000003
    124.00  -0.0396126  -0.0349813  -0.0696900  -0.0001367  -0.0349786  -0.0004348   0.0000001   0.0015149  -0.0030195   0.0001921   0.0001359   0.0006069   0.0004555  -0.0527079  -0.0779376  -0.0002529  -0.0305098  -0.0005883   0.0000003   0.0026675  -0.0030045   0.0003632   0.0001781   0.0006050   0.0004568  -4.9030038  -3.4229002   0.0002775   0.0120655  -0.0003106   0.0000002   0.0032415   0.0000220   0.0006766  -0.0000706  -0.0000028   0.0000038   0.7664003   0.0039504   0.0004031   0.0008158  -0.0000103   0.0000000  -0.0001550   0.0000086  -0.0002094  -0.0000008  -0.0000000   0.0000002
    124.50  -0.0550166  -0.0504999  -0.1007188  -0.0001138  -0.0504857  -0.0004104   0.0000002   0.0014726  -0.0029405   0.0001868   0.0001327   0.0006042   0.0004516  -0.0818361  -0.1195426  -0.0002104  -0.0461053  -0.0005560   0.0000003   0.0025959  -0.0029312   0.0003531   0.0001741   0.0006025   0.0004528  -4.9128562  -3.4301614   0.0003217   0.0117768  -0.0002911   0.0000002   0.0031440   0.0000100   0.0006607  -0.0000726  -0.0000026   0.0000035   0.7650337   0.0035766   0.0004049   0.0008123  -0.0000102   0.0000000  -0.0001692   0.0000078  -0.0002087  -0.0000007  -0.0000000   0.0000002
    125.00  -0.0698064  -0.0654022  -0.1305217  -0.0000919  -0.0653798  -0.0003870   0.0000002   0.0014289  -0.0028605   0.0001816   0.0001293   0.0006012   0.0004478  -0.1098306  -0.1595268  -0.0001696  -0.0610914  -0.0005248   0.0000003   0.0025221  -0.0028559   0.0003433   0.0001698   0.0005996   0.0004490  -4.9213845  -3.4365022   0.0003637   0.0114827  -0.0002722   0.0000002   0.0030444   0.0000000   0.0006451  -0.0000746  -0.0000023   0.0000033   0.7638546   0.0032014   0.0004064   0.0008068  -0.0000100   0.0000000  -0.0001845   0.0000070  -0.0002081  -0.0000006  -0.0000000   0.0000002
    125.50  -0.0839984  -0.0797054  -0.1591285  -0.0000710  -0.0796760  -0.0003644   0.0000003   0.0013854  -0.0027802   0.0001765   0.0001257   0.0005980   0.0004442  -0.1367164  -0.1979259  -0.0001306  -0.0754818  -0.0004947   0.0000003   0.0024472  -0.0027794   0.0003336   0.0001652   0.0005965   0.0004453  -4.9286238  -3.4419445   0.0004036   0.0111855  -0.0002539   0.0000001   0.0029429  -0.0000079   0.0006300  -0.0000769  -0.0000021   0.0000032   0.7628553   0.0028270   0.0004077   0.0007993  -0.0000098   0.0000000  -0.0002004   0.0000061  -0.0002074  -0.0000004  -0.0000000   0.0000002
    126.00  -0.0976088  -0.0934257  -0.1865688  -0.0000511  -0.0933890  -0.0003427   0.0000003   0.0013429  -0.0027002   0.0001714   0.0001218   0.0005945   0.0004407  -0.1625196  -0.2347768  -0.0000935  -0.0892906  -0.0004656   0.0000004   0.0023720  -0.0027021   0.0003241   0.0001603   0.0005931   0.0004417  -4.9346105  -3.4465120   0.0004413   0.0108873  -0.0002363   0.0000001   0.0028397  -0.0000139   0.0006151  -0.0000793  -0.0000018   0.0000030   0.7620280   0.0024550   0.0004087   0.0007901  -0.0000096   0.0000000  -0.0002165   0.0000053  -0.0002067  -0.0000003  -0.0000000   0.0000002
    126.50  -0.1106521  -0.1065776  -0.2128721  -0.0000322  -0.1065339  -0.0003218   0.0000004   0.0013020  -0.0026207   0.0001665   0.0001178   0.0005907   0.0004374  -0.1872666  -0.2701168  -0.0000580  -0.1025320  -0.0004376   0.0000005   0.0022970  -0.0026246   0.0003148   0.0001550   0.0005894   0.0004383  -4.9393824  -3.4502297   0.0004768   0.0105892  -0.0002193   0.0000001   0.0027351  -0.0000182   0.0006007  -0.0000818  -0.0000016   0.0000028   0.7613649   0.0020868   0.0004094   0.0007792  -0.0000094   0.0000000  -0.0002324   0.0000043  -0.0002060  -0.0000002   0.0000000   0.0000002
    127.00  -0.1231443  -0.1191761  -0.2380678  -0.0000142  -0.1191253  -0.0003017   0.0000005   0.0012625  -0.0025422   0.0001616   0.0001135   0.0005868   0.0004341  -0.2109843  -0.3039838  -0.0000243  -0.1152203  -0.0004107   0.0000005   0.0022227  -0.0025471   0.0003056   0.0001496   0.0005855   0.0004350  -4.9429779  -3.4531236   0.0005103   0.0102924  -0.0002030   0.0000001   0.0026294  -0.0000209   0.0005865  -0.0000844  -0.0000013   0.0000027   0.7608579   0.0017238   0.0004099   0.0007669  -0.0000091   0.0000000  -0.0002481   0.0000034  -0.0002053  -0.0000000   0.0000000   0.0000002
    127.50  -0.1350999  -0.1312371  -0.2621849   0.0000029  -0.1311780  -0.0002824   0.0000006   0.0012246  -0.0024645   0.0001568   0.0001091   0.0005826   0.0004310  -0.2336992  -0.3364158   0.0000078  -0.1273700  -0.0003848   0.0000006   0.0021492  -0.0024700   0.0002967   0.0001439   0.0005814   0.0004318  -4.9454366  -3.4552208   0.0005417   0.0099973  -0.0001874   0.0000000   0.0025232  -0.0000223   0.0005727  -0.0000871  -0.0000011   0.0000025   0.7604993   0.0013666   0.0004100   0.0007534  -0.0000088   0.0000000  -0.0002636   0.0000024  -0.0002046   0.0000001   0.0000000   0.0000002
    128.00  -0.1465332  -0.1427751  -0.2852521   0.0000191  -0.1427062  -0.0002638   0.0000007   0.0011880  -0.0023878   0.0001521   0.0001045   0.0005782   0.0004279  -0.2554380  -0.3674510   0.0000382  -0.1389953  -0.0003600   0.0000007   0.0020764  -0.0023931   0.0002879   0.0001380   0.0005771   0.0004287  -4.9467985  -3.4565488   0.0005711   0.0097041  -0.0001725   0.0000000   0.0024170  -0.0000227   0.0005593  -0.0000898  -0.0000009   0.0000024   0.7602814   0.0010161   0.0004099   0.0007390  -0.0000086   0.0000000  -0.0002791   0.0000013  -0.0002038   0.0000002   0.0000000   0.0000002
    128.50  -0.1574563  -0.1538026  -0.3072982   0.0000345  -0.1537241  -0.0002461   0.0000008   0.0011519  -0.0023118   0.0001474   0.0000998   0.0005736   0.0004250  -0.2762273  -0.3971277   0.0000670  -0.1501107  -0.0003362   0.0000008   0.0020040  -0.0023166   0.0002793   0.0001319   0.0005726   0.0004257  -4.9471039  -3.4571354   0.0005986   0.0094127  -0.0001582   0.0000000   0.0023115  -0.0000222   0.0005461  -0.0000927  -0.0000007   0.0000023   0.7601967   0.0006727   0.0004096   0.0007240  -0.0000083   0.0000000  -0.0002945   0.0000003  -0.0002031   0.0000003   0.0000000   0.0000002
    129.00  -0.1678835  -0.1643325  -0.3283516   0.0000490  -0.1642459  -0.0002290   0.0000008   0.0011155  -0.0022364   0.0001429   0.0000950   0.0005688   0.0004221  -0.2960938  -0.4254844   0.0000942  -0.1607304  -0.0003133   0.0000008   0.0019319  -0.0022403   0.0002708   0.0001256   0.0005680   0.0004227  -4.9463933  -3.4570089   0.0006241   0.0091226  -0.0001446   0.0000000   0.0022071  -0.0000213   0.0005333  -0.0000955  -0.0000005   0.0000022   0.7602374   0.0003368   0.0004089   0.0007086  -0.0000080   0.0000000  -0.0003100  -0.0000008  -0.0002023   0.0000004   0.0000000   0.0000002
    129.50  -0.1778282  -0.1743795  -0.3484405   0.0000627  -0.1742855  -0.0002127   0.0000009   0.0010788  -0.0021611   0.0001384   0.0000900   0.0005639   0.0004193  -0.3150643  -0.4525596   0.0001199  -0.1708690  -0.0002915   0.0000009   0.0018598  -0.0021642   0.0002626   0.0001193   0.0005631   0.0004199  -4.9447068  -3.4561978   0.0006477   0.0088334  -0.0001316  -0.0000000   0.0021041  -0.0000201   0.0005209  -0.0000985  -0.0000003   0.0000020   0.7603958   0.0000088   0.0004081   0.0006933  -0.0000077   0.0000000  -0.0003253  -0.0000017  -0.0002015   0.0000005   0.0000000   0.0000001
    130.00  -0.1873032  -0.1839586  -0.3675937   0.0000756  -0.1838571  -0.0001971   0.0000010   0.0010419  -0.0020858   0.0001340   0.0000850   0.0005588   0.0004166  -0.3331659  -0.4783924   0.0001441  -0.1805409  -0.0002706   0.0000010   0.0017876  -0.0020881   0.0002545   0.0001128   0.0005581   0.0004171  -4.9420842  -3.4547302   0.0006696   0.0085446  -0.0001192  -0.0000000   0.0020027  -0.0000192   0.0005087  -0.0001014  -0.0000001   0.0000019   0.7606643  -0.0003111   0.0004069   0.0006782  -0.0000074   0.0000000  -0.0003403  -0.0000026  -0.0002006   0.0000005   0.0000000   0.0000001
    130.50  -0.1963215  -0.1930835  -0.3858398   0.0000878  -0.1929752  -0.0001822   0.0000011   0.0010046  -0.0020102   0.0001297   0.0000799   0.0005536   0.0004139  -0.3504260  -0.5030220   0.0001669  -0.1897609  -0.0002506   0.0000011   0.0017151  -0.0020120   0.0002466   0.0001062   0.0005530   0.0004144  -4.9385647  -3.4526344   0.0006897   0.0082558  -0.0001075  -0.0000000   0.0019029  -0.0000186   0.0004969  -0.0001043   0.0000001   0.0000019   0.7610355  -0.0006225   0.0004056   0.0006638  -0.0000071   0.0000000  -0.0003550  -0.0000032  -0.0001998   0.0000006   0.0000000   0.0000001
    131.00  -0.2048973  -0.2017676  -0.4032081   0.0000992  -0.2016544  -0.0001681   0.0000012   0.0009663  -0.0019340   0.0001255   0.0000748   0.0005483   0.0004113  -0.3668726  -0.5264883   0.0001882  -0.1985439  -0.0002316   0.0000012   0.0016423  -0.0019356   0.0002389   0.0000995   0.0005478   0.0004118  -4.9341871  -3.4499380   0.0007081   0.0079666  -0.0000964  -0.0000000   0.0018048  -0.0000187   0.0004854  -0.0001073   0.0000002   0.0000018   0.7615020  -0.0009250   0.0004040   0.0006501  -0.0000069   0.0000000  -0.0003690  -0.0000037  -0.0001989   0.0000007   0.0000001   0.0000001
    131.50  -0.2130448  -0.2100273  -0.4197287   0.0001099  -0.2099098  -0.0001546   0.0000013   0.0009276  -0.0018571   0.0001214   0.0000696   0.0005428   0.0004088  -0.3825340  -0.5488316   0.0002082  -0.2069051  -0.0002135   0.0000013   0.0015692  -0.0018591   0.0002314   0.0000928   0.0005424   0.0004092  -4.9289899  -3.4466683   0.0007249   0.0076769  -0.0000858  -0.0000000   0.0017083  -0.0000196   0.0004742  -0.0001102   0.0000004   0.0000017   0.7620570  -0.0012183   0.0004023   0.0006374  -0.0000066   0.0000000  -0.0003822  -0.0000039  -0.0001980   0.0000007   0.0000001   0.0000001
    132.00  -0.2207792  -0.2178790  -0.4354324   0.0001198  -0.2177569  -0.0001418   0.0000014   0.0008887  -0.0017796   0.0001174   0.0000644   0.0005373   0.0004063  -0.3974389  -0.5700931   0.0002268  -0.2148601  -0.0001963   0.0000014   0.0014959  -0.0017825   0.0002242   0.0000861   0.0005369   0.0004067  -4.9230107  -3.4428516   0.0007401   0.0073870  -0.0000758  -0.0000000   0.0016136  -0.0000214   0.0004633  -0.0001131   0.0000006   0.0000016   0.7626935  -0.0015019   0.0004003   0.0006257  -0.0000063   0.0000000  -0.0003946  -0.0000039  -0.0001971   0.0000008   0.0000001   0.0000001
    132.50  -0.2281170  -0.2253387  -0.4503511   0.0001290  -0.2252118  -0.0001296   0.0000015   0.0008497  -0.0017014   0.0001135   0.0000593   0.0005316   0.0004038  -0.4116164  -0.5903147   0.0002440  -0.2224245  -0.0001801   0.0000014   0.0014226  -0.0017058   0.0002171   0.0000794   0.0005314   0.0004042  -4.9162868  -3.4385135   0.0007538   0.0070975  -0.0000663  -0.0000000   0.0015205  -0.0000241   0.0004528  -0.0001161   0.0000007   0.0000015   0.7634055  -0.0017755   0.0003982   0.0006151  -0.0000060   0.0000000  -0.0004062  -0.0000037  -0.0001962   0.0000008   0.0000001   0.0000001
    133.00  -0.2350752  -0.2324210  -0.4645176   0.0001375  -0.2322910  -0.0001182   0.0000015   0.0008104  -0.0016230   0.0001098   0.0000541   0.0005259   0.0004014  -0.4250961  -0.6095386   0.0002600  -0.2296145  -0.0001647   0.0000015   0.0013494  -0.0016294   0.0002103   0.0000727   0.0005257   0.0004018  -4.9088547  -3.4336784   0.0007661   0.0068091  -0.0000574  -0.0000000   0.0014295  -0.0000277   0.0004426  -0.0001190   0.0000009   0.0000015   0.7641872  -0.0020389   0.0003959   0.0006055  -0.0000057   0.0000000  -0.0004169  -0.0000032  -0.0001952   0.0000009   0.0000001   0.0000001
    133.50  -0.2416716  -0.2391432  -0.4779656   0.0001453  -0.2390113  -0.0001074   0.0000016   0.0007708  -0.0015446   0.0001062   0.0000490   0.0005201   0.0003991  -0.4379074  -0.6278078   0.0002747  -0.2364462  -0.0001501   0.0000016   0.0012765  -0.0015536   0.0002037   0.0000661   0.0005200   0.0003994  -4.9007505  -3.4283697   0.0007770   0.0065230  -0.0000489  -0.0000001   0.0013408  -0.0000320   0.0004327  -0.0001218   0.0000010   0.0000014   0.7650331  -0.0022918   0.0003935   0.0005967  -0.0000055   0.0000000  -0.0004269  -0.0000025  -0.0001942   0.0000009   0.0000001   0.0000001
