# Zeldovich correlation function.
# Using f=0.956 and P(k) from pklin_z202.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
     17.50   6.8556015   6.7712570  13.4789996  -0.0953956   6.6829323  -0.1451254   0.0799254   0.0135846  -0.0296858  -0.0008691   0.0386483   0.3122668   0.1663492  12.1699433  17.5272636  -0.1503537   6.5703653  -0.1722793   0.0826529   0.0226758  -0.0294148  -0.0060230   0.0457923   0.3117086   0.1666524 -13.4476673  -9.8803721  -0.3750625  -0.2868611  -0.4377734   0.0163762   0.1305077  -0.0010179   0.2819473   0.0970804   0.0186517   0.0112519   1.3468572   0.5120048   0.1430896   0.1988227  -0.0401469   0.0029021  -0.0448418  -0.0001856  -0.0779050   0.0082064   0.0040446   0.0025256
     18.00   6.8458719   6.7673270  13.4712098  -0.0939788   6.6782655  -0.1465530   0.0754099   0.0133956  -0.0292484   0.0008321   0.0396919   0.3062830   0.1631781  12.1731443  17.5285492  -0.1491108   6.5679957  -0.1752586   0.0780557   0.0223926  -0.0290206  -0.0030354   0.0473826   0.3059215   0.1635261 -13.7080820 -10.0299260  -0.3590254  -0.2620751  -0.4259352   0.0154958   0.1255780  -0.0011089   0.2770426   0.0947032   0.0186121   0.0110139   1.3747676   0.5031829   0.1424274   0.1984002  -0.0391984   0.0027509  -0.0430528  -0.0002074  -0.0758382   0.0081194   0.0039979   0.0024632
     18.50   6.8322481   6.7593157  13.4554269  -0.0924011   6.6698073  -0.1474870   0.0711730   0.0132028  -0.0287975   0.0024153   0.0405622   0.3003404   0.1600800  12.1687151  17.5193079  -0.1475189   6.5620269  -0.1775492   0.0737351   0.0221053  -0.0286086  -0.0002330   0.0487461   0.3001622   0.1604686 -13.9623111 -10.1765375  -0.3434157  -0.2382727  -0.4142879   0.0146610   0.1209262  -0.0011843   0.2722028   0.0923284   0.0185392   0.0107782   1.4017693   0.4935780   0.1416396   0.1977459  -0.0382600   0.0026059  -0.0413739  -0.0002249  -0.0738556   0.0080267   0.0039449   0.0024004
     19.00   6.8150053   6.7474912  13.4321667  -0.0906883   6.6577950  -0.1479816   0.0671960   0.0130071  -0.0283364   0.0038869   0.0412735   0.2944483   0.1570530  12.1571219  17.5001683  -0.1456243   6.5526643  -0.1792206   0.0696733   0.0218145  -0.0281826   0.0023926   0.0499002   0.2944405   0.1574786 -14.2104490 -10.3202586  -0.3282417  -0.2154427  -0.4028438   0.0138698   0.1165292  -0.0012463   0.2674264   0.0899608   0.0184364   0.0105453   1.4279506   0.4833094   0.1407439   0.1968880  -0.0373306   0.0024670  -0.0397974  -0.0002387  -0.0719539   0.0079284   0.0038866   0.0023376
     19.50   6.7943971   6.7321045  13.4019146  -0.0888635   6.6424517  -0.1480858   0.0634616   0.0128093  -0.0278679   0.0052526   0.0418394   0.2886148   0.1540956  12.1388049  17.4717250  -0.1434688   6.5401030  -0.1803361   0.0658535   0.0215206  -0.0277459   0.0048494   0.0508614   0.2887648   0.1545546 -14.4525874 -10.4611333  -0.3135083  -0.1935701  -0.3916126   0.0131205   0.1123663  -0.0012967   0.2627125   0.0876049   0.0183067   0.0103154   1.4533902   0.4724820   0.1397552   0.1958507  -0.0364098   0.0023343  -0.0383159  -0.0002495  -0.0701294   0.0078245   0.0038239   0.0022750
     20.00   6.7706456   6.7133929  13.3651271  -0.0869472   6.6239884  -0.1478437   0.0599536   0.0126102  -0.0273943   0.0065184   0.0422724   0.2828466   0.1512059  12.1141803  17.4345413  -0.1410899   6.5245286  -0.1809534   0.0622602   0.0212245  -0.0273011   0.0071453   0.0516450   0.2831427   0.1516951 -14.6888156 -10.5991988  -0.2992178  -0.1726367  -0.3806020   0.0124110   0.1084189  -0.0013371   0.2580603   0.0852645   0.0181530   0.0100888   1.4781580   0.4611889   0.1386863   0.1946555  -0.0354975   0.0022078  -0.0369223  -0.0002576  -0.0683787   0.0077151   0.0037574   0.0022130
     20.50   6.7439425   6.6915789  13.3222334  -0.0849576   6.6026041  -0.1472953   0.0566572   0.0124103  -0.0269176   0.0076896   0.0425840   0.2771495   0.1483823  12.0836411  17.3891500  -0.1385212   6.5061172  -0.1811246   0.0588790   0.0209265  -0.0268505   0.0092880   0.0522654   0.2775805   0.1488987 -14.9192214 -10.7344874  -0.2853703  -0.1526224  -0.3698184   0.0117395   0.1046707  -0.0013688   0.2534695   0.0829433   0.0179781   0.0098657   1.5023159   0.4495123   0.1375481   0.1933207  -0.0345940   0.0020872  -0.0356104  -0.0002635  -0.0666983   0.0076007   0.0036880   0.0021517
     21.00   6.7145111   6.6668714  13.2736374  -0.0829107   6.5784861  -0.1464764   0.0535583   0.0122102  -0.0264396   0.0087716   0.0427851   0.2715287   0.1456230  12.0475589  17.3360559  -0.1357930   6.4850364  -0.1808976   0.0556964   0.0206272  -0.0263963   0.0112850   0.0527360   0.2720836   0.1461640 -15.1438912 -10.8670270  -0.2719638  -0.1335046  -0.3592662   0.0111042   0.1011070  -0.0013929   0.2489395   0.0806444   0.0177842   0.0096461   1.5259193   0.4375249   0.1363500   0.1918627  -0.0336995   0.0019726  -0.0343741  -0.0002676  -0.0650850   0.0074816   0.0036161   0.0020913
     21.50   6.6825900   6.6394667  13.2197190  -0.0808208   6.5518115  -0.1454197   0.0506441   0.0120103  -0.0259619   0.0097695   0.0428855   0.2659881   0.1429265  12.0062849  17.2757367  -0.1329322   6.4614453  -0.1803154   0.0526997   0.0203271  -0.0259401   0.0131434   0.0530690   0.2666568   0.1434894 -15.3629106 -10.9968428  -0.2589947  -0.1152600  -0.3489490   0.0105033   0.0977147  -0.0014104   0.2444703   0.0783705   0.0175738   0.0094303   1.5490173   0.4252913   0.1351001   0.1902958  -0.0328147   0.0018637  -0.0332080  -0.0002701  -0.0635352   0.0073581   0.0035423   0.0020319
     22.00   6.6484014   6.6095496  13.1608360  -0.0787004   6.5227472  -0.1441543   0.0479025   0.0118108  -0.0254858   0.0106881   0.0428945   0.2605312   0.1402911  11.9601510  17.2086445  -0.1299632   6.4354953  -0.1794173   0.0498773   0.0200265  -0.0254834   0.0148704   0.0532763   0.2613041   0.1408735 -15.5763645 -11.1239572  -0.2464582  -0.0978636  -0.3388687   0.0099350   0.0944819  -0.0014220   0.2400618   0.0761241   0.0173488   0.0092184   1.5716539   0.4128686   0.1338054   0.1886325  -0.0319402   0.0017604  -0.0321071  -0.0002713  -0.0620460   0.0072306   0.0034671   0.0019736
     22.50   6.6120571   6.5772948  13.0973249  -0.0765605   6.4914510  -0.1427067   0.0453225   0.0116120  -0.0250124   0.0115321   0.0428206   0.2551608   0.1377151  11.9094707  17.1352077  -0.1269076   6.4073300  -0.1782392   0.0472181   0.0197258  -0.0250275   0.0164726   0.0533685   0.2560288   0.1383149 -15.7843371 -11.2483911  -0.2343484  -0.0812903  -0.3290268   0.0093978   0.0913981  -0.0014284   0.2357139   0.0739074   0.0171112   0.0090104   1.5938682   0.4003074   0.1324720   0.1868842  -0.0310767   0.0016624  -0.0310669  -0.0002714  -0.0606142   0.0070997   0.0033908   0.0019165
     23.00   6.5736950   6.5428663  13.0295026  -0.0744106   6.4580719  -0.1411006   0.0428935   0.0114136  -0.0245426   0.0123058   0.0426717   0.2498792   0.1351971  11.8545406  17.0558317  -0.1237847   6.3770861  -0.1768133   0.0447120   0.0194253  -0.0245736   0.0179566   0.0533558   0.2508336   0.1358122 -15.9869120 -11.3701642  -0.2226583  -0.0655141  -0.3194236   0.0088900   0.0884537  -0.0014303   0.2314266   0.0717223   0.0168627   0.0088064   1.6156948   0.3876528   0.1311054   0.1850608  -0.0302249   0.0015695  -0.0300832  -0.0002706  -0.0592370   0.0069658   0.0033139   0.0018606
     23.50   6.5334584   6.5064182  12.9576678  -0.0722592   6.4227507  -0.1393574   0.0406059   0.0112159  -0.0240775   0.0130135   0.0424551   0.2446881   0.1327354  11.7956408  16.9709007  -0.1206117   6.3448935  -0.1751691   0.0423495   0.0191253  -0.0241226   0.0193286   0.0532474   0.2457208   0.1333640 -16.1841724 -11.4892956  -0.2113805  -0.0505092  -0.3100586   0.0084100   0.0856400  -0.0014282   0.2272000   0.0695704   0.0166049   0.0086064   1.6371647   0.3749446   0.1297102   0.1831715  -0.0293853   0.0014816  -0.0291521  -0.0002690  -0.0579115   0.0068293   0.0032366   0.0018061
     24.00   6.4915176   6.4680946  12.8821020  -0.0701134   6.3856204  -0.1374963   0.0384507   0.0110191  -0.0236176   0.0136592   0.0421775   0.2395888   0.1303287  11.7330357  16.8807785  -0.1174039   6.3108755  -0.1733333   0.0401215   0.0188261  -0.0236753   0.0205946   0.0530520   0.2406922   0.1309689 -16.3762007 -11.6058041  -0.2005067  -0.0362496  -0.3009309   0.0079565   0.0829488  -0.0014226   0.2230342   0.0674532   0.0163394   0.0084104   1.6583050   0.3622182   0.1282906   0.1812243  -0.0285587   0.0013984  -0.0282701  -0.0002668  -0.0566351   0.0066906   0.0031592   0.0017529
     24.50   6.4479700   6.4280307  12.8030708  -0.0679795   6.3468068  -0.1355347   0.0364196   0.0108234  -0.0231636   0.0142467   0.0418451   0.2345822   0.1279754  11.6669755  16.7858100  -0.1141748   6.2751495  -0.1713301   0.0380199   0.0185280  -0.0232324   0.0217603   0.0527777   0.2357492   0.1286257 -16.5630785 -11.7197084  -0.1900283  -0.0227096  -0.2920388   0.0075279   0.0803729  -0.0014137   0.2189291   0.0653718   0.0160674   0.0082185   1.6791399   0.3495052   0.1268504   0.1792267  -0.0277456   0.0013197  -0.0274338  -0.0002642  -0.0554052   0.0065502   0.0030819   0.0017010
     25.00   6.4029534   6.3863547  12.7208251  -0.0658629   6.3064292  -0.1334880   0.0345048   0.0106289  -0.0227159   0.0147795   0.0414637   0.2296689   0.1256741  11.5976962  16.6863218  -0.1109366   6.2378271  -0.1691813   0.0360368   0.0182314  -0.0227945   0.0228312   0.0524319   0.2308929   0.1263330 -16.7448871 -11.8310278  -0.1799362  -0.0098637  -0.2833803   0.0071230   0.0779054  -0.0014022   0.2148848   0.0633274   0.0157902   0.0080306   1.6996904   0.3368335   0.1253929   0.1771853  -0.0269464   0.0012454  -0.0266402  -0.0002611  -0.0542196   0.0064084   0.0030050   0.0016504
     25.50   6.3566045   6.3431856  12.6356016  -0.0637683   6.2646000  -0.1313701   0.0326989   0.0104354  -0.0222750   0.0152610   0.0410384   0.2248491   0.1234234  11.5254211  16.5826238  -0.1076997   6.1990143  -0.1669069   0.0341650   0.0179366  -0.0223620   0.0238127   0.0520216   0.2261238   0.1240897 -16.9217065 -11.9397822  -0.1702211   0.0023132  -0.2749526   0.0067404   0.0755400  -0.0013882   0.2109013   0.0613209   0.0155089   0.0078468   1.7199751   0.3242279   0.1239210   0.1751063  -0.0261617   0.0011751  -0.0258867  -0.0002577  -0.0530758   0.0062657   0.0029286   0.0016012
     26.00   6.3090711   6.2986356  12.5476242  -0.0616995   6.2214260  -0.1291937   0.0309952   0.0102428  -0.0218410   0.0156945   0.0405740   0.2201229   0.1212221  11.4503608  16.4750096  -0.1044737   6.1588119  -0.1645250   0.0323979   0.0176440  -0.0219353   0.0247096   0.0515531   0.2214425   0.1218943 -17.0936165 -12.0459920  -0.1608734   0.0138457  -0.2667530   0.0063790   0.0732710  -0.0013723   0.2069787   0.0593528   0.0152246   0.0076670   1.7400096   0.3117105   0.1224374   0.1729954  -0.0253919   0.0011087  -0.0251707  -0.0002540  -0.0519719   0.0061224   0.0028528   0.0015534
     26.50   6.2604055   6.2528092  12.4571040  -0.0596601   6.1770079  -0.1269700   0.0293875   0.0100514  -0.0214142   0.0160830   0.0400750   0.2154900   0.1190687  11.3727146  16.3637577  -0.1012666   6.1173156  -0.1620518   0.0307289   0.0173540  -0.0215147   0.0255268   0.0510324   0.2168492   0.1197459 -17.2606957 -12.1496784  -0.1518835   0.0247580  -0.2587782   0.0060375   0.0710927  -0.0013546   0.2031168   0.0574240   0.0149381   0.0074911   1.7598074   0.2993008   0.1209444   0.1708577  -0.0246373   0.0010460  -0.0244898  -0.0002500  -0.0509057   0.0059788   0.0027779   0.0015069
     27.00   6.2106916   6.2058031  12.3642410  -0.0576529   6.1314409  -0.1247090   0.0278697   0.0098616  -0.0209946   0.0164293   0.0395455   0.2109500   0.1169622  11.2926709  16.2491320  -0.0980858   6.0746164  -0.1595021   0.0291522   0.0170669  -0.0211004   0.0262688   0.0504649   0.2123437   0.1176431 -17.4230221 -12.2508638  -0.1432414   0.0350737  -0.2510245   0.0057149   0.0689997  -0.0013355   0.1993157   0.0555348   0.0146504   0.0073192   1.7793797   0.2870158   0.1194444   0.1686979  -0.0238983   0.0009869  -0.0238416  -0.0002458  -0.0498754   0.0058352   0.0027039   0.0014617
     27.50   6.1600157   6.1577095  12.2692238  -0.0556803   6.0848154  -0.1224200   0.0264365   0.0096742  -0.0205822   0.0167361   0.0389890   0.2065023   0.1149012  11.2104080  16.1313828  -0.0949377   6.0308006  -0.1568893   0.0276624   0.0167835  -0.0206925   0.0269399   0.0498557   0.2079259   0.1155849 -17.5806733 -12.3495711  -0.1349373   0.0448158  -0.2434881   0.0054101   0.0669868  -0.0013153   0.1955752   0.0536855   0.0143621   0.0071512   1.7987358   0.2748710   0.1179392   0.1665205  -0.0231751   0.0009310  -0.0232233  -0.0002414  -0.0488792   0.0056919   0.0026308   0.0014177
     28.00   6.1084891   6.1086142  12.1722313  -0.0537443   6.0372167  -0.1201112   0.0250827   0.0094909  -0.0201770   0.0170060   0.0384091   0.2021462   0.1128845  11.1260947  16.0107473  -0.0918277   5.9859503  -0.1542255   0.0262542   0.0165044  -0.0202912   0.0275443   0.0492094   0.2035953   0.1135702 -17.7337269 -12.4458248  -0.1269613   0.0540070  -0.2361649   0.0051221   0.0650485  -0.0012943   0.1918951   0.0518766   0.0140739   0.0069869   1.8178833   0.2628801   0.1164307   0.1643293  -0.0224680   0.0008784  -0.0226323  -0.0002366  -0.0479153   0.0055491   0.0025589   0.0013751
     28.50   6.0561796   6.0585979  12.0734334  -0.0518465   5.9887251  -0.1177899   0.0238035   0.0093138  -0.0197790   0.0172413   0.0378089   0.1978807   0.1109111  11.0398914  15.8874503  -0.0887607   5.9401432  -0.1515218   0.0249228   0.0162302  -0.0198966   0.0280858   0.0485303   0.1993514   0.1115979 -17.8822607 -12.5396502  -0.1193036   0.0626691  -0.2290507   0.0048500   0.0631798  -0.0012728   0.1882753   0.0501080   0.0137865   0.0068265   1.8368293   0.2510556   0.1149208   0.1621283  -0.0217772   0.0008287  -0.0220657  -0.0002317  -0.0469822   0.0054072   0.0024881   0.0013337
     29.00   6.0031650   6.0077388  11.9729907  -0.0499881   5.9394168  -0.1154628   0.0225945   0.0091452  -0.0193880   0.0174442   0.0371910   0.1937049   0.1089798  10.9519509  15.7617051  -0.0857409   5.8934530  -0.1487880   0.0236636   0.0159614  -0.0195086   0.0285681   0.0478225   0.1951934   0.1096669 -18.0263535 -12.6310736  -0.1119543   0.0708239  -0.2221412   0.0045928   0.0613759  -0.0012509   0.1847156   0.0483799   0.0135004   0.0066698   1.8555800   0.2394092   0.1134109   0.1599205  -0.0211027   0.0007818  -0.0215209  -0.0002265  -0.0460784   0.0052661   0.0024185   0.0012935
     29.50   5.9495315   5.9561129  11.8710562  -0.0481703   5.8893631  -0.1131359   0.0214514   0.0089862  -0.0190040   0.0176170   0.0365582   0.1896177   0.1070895  10.8624188  15.6337130  -0.0827719   5.8459495  -0.1460330   0.0224725   0.0156983  -0.0191273   0.0289948   0.0470896   0.1911208   0.1077762 -18.1660858 -12.7201222  -0.1049036   0.0784924  -0.2154318   0.0043499   0.0596330  -0.0012288   0.1812158   0.0466923   0.0132160   0.0065167   1.8741425   0.2279509   0.1119026   0.1577091  -0.0204447   0.0007377  -0.0209959  -0.0002211  -0.0452024   0.0051262   0.0023503   0.0012546
     30.00   5.8953807   5.9037956  11.7677733  -0.0463940   5.8386311  -0.1108143   0.0203703   0.0088372  -0.0186269   0.0177615   0.0359128   0.1856180   0.1052393  10.7714341  15.5036648  -0.0798569   5.7976990  -0.1432649   0.0213454   0.0154407  -0.0187527   0.0293691   0.0463350   0.1871324   0.1059250 -18.3015397 -12.8068234  -0.0981417   0.0856955  -0.2089180   0.0041202   0.0579483  -0.0012066   0.1777754   0.0450451   0.0129337   0.0063671   1.8925244   0.2166900   0.1103970   0.1554964  -0.0198033   0.0006960  -0.0204895  -0.0002155  -0.0443529   0.0049876   0.0022833   0.0012168
     30.50   5.8407699   5.8508628  11.6632771  -0.0446604   5.7872841  -0.1085030   0.0193477   0.0086962  -0.0182567   0.0178797   0.0352568   0.1817046   0.1034281  10.6791298  15.3717401  -0.0769985   5.7487639  -0.1404910   0.0202787   0.0151877  -0.0183848   0.0296944   0.0455618   0.1832274   0.1041121 -18.4327990 -12.8912041  -0.0916588   0.0924534  -0.2025952   0.0039032   0.0563201  -0.0011845   0.1743943   0.0434380   0.0126539   0.0062210   1.9107340   0.2056338   0.1088951   0.1532847  -0.0191783   0.0006568  -0.0200014  -0.0002098  -0.0435286   0.0048504   0.0022178   0.0011801
     31.00   5.7857276   5.7973885  11.5576932  -0.0429704   5.7353810  -0.1062060   0.0183800   0.0085605  -0.0178934   0.0179732   0.0345924   0.1778763   0.1016550  10.5856323  15.2381079  -0.0741992   5.6992036  -0.1377176   0.0192688   0.0149381  -0.0180236   0.0299735   0.0447730   0.1794048   0.1023368 -18.5599486 -12.9732905  -0.0854452   0.0987861  -0.1964587   0.0036980   0.0547478  -0.0011625   0.1710720   0.0418709   0.0123768   0.0060782   1.9287802   0.1947879   0.1073979   0.1510760  -0.0185699   0.0006197  -0.0195320  -0.0002040  -0.0427284   0.0047147   0.0021538   0.0011447
     31.50   5.7302952   5.7434441  11.4511366  -0.0413249   5.6829775  -0.1039271   0.0174640   0.0084259  -0.0175370   0.0180439   0.0339214   0.1741319   0.0999191  10.4910619  15.1029271  -0.0714608   5.6490740  -0.1349507   0.0183125   0.0146906  -0.0176692   0.0302093   0.0439712   0.1756634   0.1005981 -18.6830733 -13.0531076  -0.0794912   0.1047130  -0.1905040   0.0035041   0.0532316  -0.0011405   0.1678080   0.0403434   0.0121027   0.0059388   1.9466717   0.1841558   0.1059059   0.1488716  -0.0179777   0.0005849  -0.0190824  -0.0001983  -0.0419510   0.0045807   0.0020912   0.0011103
     32.00   5.6745238   5.6890989  11.3437134  -0.0397247   5.6301258  -0.1016694   0.0165968   0.0082878  -0.0171876   0.0180933   0.0332456   0.1704701   0.0982195  10.3955318  14.9663466  -0.0687850   5.5984283  -0.1321953   0.0174066   0.0144435  -0.0173214   0.0304046   0.0431590   0.1720020   0.0988951 -18.8022563 -13.1306790  -0.0737874   0.1102528  -0.1847265   0.0033207   0.0517716  -0.0011186   0.1646020   0.0388549   0.0118317   0.0058025   1.9644160   0.1737391   0.1044200   0.1466733  -0.0174018   0.0005520  -0.0186533  -0.0001927  -0.0411956   0.0044485   0.0020303   0.0010771
     32.50   5.6184597   5.6344157  11.2355201  -0.0381704   5.5768754  -0.0994358   0.0157756   0.0081423  -0.0168452   0.0181228   0.0325667   0.1668894   0.0965553  10.2991479  14.8285063  -0.0661729   5.5473170  -0.1294561   0.0165485   0.0141959  -0.0169804   0.0305619   0.0423388   0.1684196   0.0972269 -18.9175782 -13.2060271  -0.0683249   0.1154237  -0.1791216   0.0031474   0.0503676  -0.0010968   0.1614535   0.0374049   0.0115641   0.0056693   1.9820183   0.1635376   0.1029409   0.1444823  -0.0168419   0.0005209  -0.0182451  -0.0001872  -0.0404609   0.0043184   0.0019709   0.0010450
     33.00   5.5621273   5.5794485  11.1266454  -0.0366619   5.5232732  -0.0972285   0.0149976   0.0079875  -0.0165098   0.0181339   0.0318866   0.1633886   0.0949257  10.2020084  14.6895375  -0.0636252   5.4957880  -0.1267371   0.0157352   0.0139469  -0.0166461   0.0306836   0.0415127   0.1649147   0.0955928 -19.0291154 -13.2791739  -0.0630948   0.1202428  -0.1736850   0.0029835   0.0490183  -0.0010750   0.1583618   0.0359928   0.0113000   0.0055392   1.9994814   0.1535500   0.1014691   0.1423003  -0.0162977   0.0004917  -0.0178572  -0.0001819  -0.0397462   0.0041904   0.0019131   0.0010139
     33.50   5.5055679   5.5242430  11.0171719  -0.0351988   5.4693640  -0.0950497   0.0142604   0.0078234  -0.0161815   0.0181279   0.0312067   0.1599662   0.0933297  10.1042036  14.5495638  -0.0611424   5.4438867  -0.1240419   0.0149643   0.0136969  -0.0163185   0.0307720   0.0406828   0.1614862   0.0939920 -19.1369400 -13.3501415  -0.0580890   0.1247264  -0.1684121   0.0028285   0.0477214  -0.0010531   0.1553265   0.0346179   0.0110396   0.0054120   2.0168053   0.1437745   0.1000057   0.1401288  -0.0157691   0.0004641  -0.0174879  -0.0001768  -0.0390505   0.0040649   0.0018569   0.0009839
     34.00   5.4488269   5.4688359  10.9071773  -0.0337803   5.4151903  -0.0929009   0.0135618   0.0076525  -0.0158602   0.0181062   0.0305287   0.1566206   0.0917666  10.0058166  14.4087023  -0.0587244   5.3916565  -0.1213736   0.0142335   0.0134465  -0.0159975   0.0308295   0.0398509   0.1581327   0.0924235 -19.2411193 -13.4189532  -0.0532996   0.1288898  -0.1632987   0.0026820   0.0464732  -0.0010313   0.1523469   0.0332793   0.0107831   0.0052878   2.0339871   0.1342097   0.0985516   0.1379695  -0.0152556   0.0004381  -0.0171348  -0.0001720  -0.0383730   0.0039420   0.0018023   0.0009548
     34.50   5.3919590   5.4132570  10.7967369  -0.0324052   5.3607929  -0.0907838   0.0128994   0.0074788  -0.0155459   0.0180698   0.0298537   0.1533502   0.0902356   9.9069232  14.2670643  -0.0563708   5.3391386  -0.1187350   0.0135404   0.0131973  -0.0156831   0.0308579   0.0390188   0.1548527   0.0908867 -19.3417170 -13.4856342  -0.0487192   0.1327476  -0.1583404   0.0025433   0.0452691  -0.0010095   0.1494224   0.0319765   0.0105306   0.0051664   2.0510225   0.1248550   0.0971076   0.1358242  -0.0147571   0.0004136  -0.0167949  -0.0001674  -0.0377128   0.0038218   0.0017492   0.0009267
     35.00   5.3349858   5.3575304  10.6859241  -0.0310719   5.3062107  -0.0886994   0.0122713   0.0073071  -0.0152384   0.0180200   0.0291830   0.1501536   0.0887357   9.8075934  14.1247558  -0.0540810   5.2863722  -0.1161284   0.0128830   0.0129509  -0.0153752   0.0308593   0.0381880   0.1516449   0.0893807 -19.4387943 -13.5502119  -0.0443407   0.1363136  -0.1535331   0.0024122   0.0441043  -0.0009878   0.1465524   0.0307087   0.0102824   0.0050479   2.0679065   0.1157105   0.0956748   0.1336944  -0.0142733   0.0003905  -0.0164652  -0.0001630  -0.0370693   0.0037043   0.0016975   0.0008995
     35.50   5.2779474   5.3016766  10.5748114  -0.0297789   5.2514802  -0.0866487   0.0116756   0.0071420  -0.0149375   0.0179577   0.0285175   0.1470289   0.0872661   9.7078923  13.9818785  -0.0518544   5.2333946  -0.1135559   0.0122593   0.0127091  -0.0150737   0.0308356   0.0373598   0.1485078   0.0879048 -19.5324114 -13.6127161  -0.0401571   0.1396009  -0.1488725   0.0022882   0.0429744  -0.0009662   0.1437362   0.0294752   0.0100385   0.0049323   2.0846347   0.1067778   0.0942540   0.1315817  -0.0138038   0.0003688  -0.0161434  -0.0001588  -0.0364418   0.0035896   0.0016471   0.0008731
     36.00   5.2208800   5.2457152  10.4634699  -0.0285248   5.1966362  -0.0846326   0.0111105   0.0069869  -0.0146432   0.0178840   0.0278580   0.1439747   0.0858260   9.6078812  13.8385296  -0.0496899   5.1802409  -0.1110192   0.0116674   0.0124734  -0.0147785   0.0307885   0.0365355   0.1454400   0.0864582 -19.6226286 -13.6731789  -0.0361616   0.1426222  -0.1443546   0.0021708   0.0418755  -0.0009448   0.1409731   0.0282756   0.0097992   0.0048195   2.1012041   0.0980586   0.0928457   0.1294876  -0.0133484   0.0003482  -0.0158278  -0.0001546  -0.0358296   0.0034777   0.0015980   0.0008475
     36.50   5.1638381   5.1896676  10.3519695  -0.0273083   5.1417113  -0.0826516   0.0105742   0.0068439  -0.0143551   0.0177998   0.0272050   0.1409892   0.0844147   9.5076182  13.6948019  -0.0475866   5.1269446  -0.1085199   0.0111056   0.0122447  -0.0144895   0.0307197   0.0357161   0.1424401   0.0850403 -19.7095081 -13.7316340  -0.0323474   0.1453897  -0.1399752   0.0020597   0.0408050  -0.0009237   0.1382624   0.0271092   0.0095646   0.0047094   2.1176137   0.0895550   0.0914505   0.1274130  -0.0129067   0.0003289  -0.0155179  -0.0001505  -0.0352320   0.0033684   0.0015502   0.0008227
     37.00   5.1068352   5.1335583  10.2403772  -0.0261284   5.0867358  -0.0807064   0.0100652   0.0067129  -0.0140732   0.0177058   0.0265590   0.1380708   0.0830314   9.4071596  13.5507842  -0.0455436   5.0735370  -0.1060593   0.0105723   0.0120235  -0.0142065   0.0306307   0.0349025   0.1395067   0.0836502 -19.7931141 -13.7881157  -0.0287077   0.1479154  -0.1357304   0.0019546   0.0397617  -0.0009029   0.1356035   0.0259755   0.0093348   0.0046022   2.1338648   0.0812687   0.0900687   0.1253589  -0.0124785   0.0003106  -0.0152141  -0.0001464  -0.0346485   0.0032617   0.0015035   0.0007985
     37.50   5.0499007   5.0774136  10.1287570  -0.0249843   5.0317381  -0.0787973   0.0095820   0.0065927  -0.0137972   0.0176030   0.0259203   0.1352181   0.0816754   9.3065599  13.4065607  -0.0435600   5.0200479  -0.1036384   0.0100659   0.0118096  -0.0139295   0.0305229   0.0340955   0.1366382   0.0822874 -19.8735128 -13.8426585  -0.0252359   0.1502111  -0.1316161   0.0018551   0.0387451  -0.0008826   0.1329957   0.0248742   0.0091098   0.0044977   2.1499602   0.0732003   0.0887004   0.1233259  -0.0120636   0.0002934  -0.0149173  -0.0001422  -0.0340787   0.0031574   0.0014579   0.0007750
